"CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name","UniqueID"
0.000415972269015713,0,7.20404544535041e-05,0.00011737113546427,0,0.0107671211097511,0,0,0,0,0.0226692310523493,Inf,5.79146199976903,NA,0.613783398861592,0.00051090295510074,0.000613055291855669,0.356732553390155,"Group001Sample0001","run3","MilliQ1_run3_1"
0.00961986652567843,0.0315779044574697,0.00561235303758175,0.0102169424488086,0.0644203685763733,0.0304533832692455,0.0028197120465168,0.0040413557653376,0.00273868321848393,0.00756397562650488,0.0419484322293262,0.898175423942521,0.498031823212017,2.24355159580479,0.549318258931389,2.66520530905439,0.198126855459139,7.07797017276456,"Group001Sample0002","run3","MOBEAST019"
0.00820952535832342,0.0310021377847819,0.00564098860058841,0.00956289601103543,0.0341886755913544,0.0123931740910441,0.00259640056728641,0.00417536712780491,0.00225101388032962,0.00718056375426248,0.00812624189546666,0.741155663559568,0.723935431233357,2.0658626169228,0.589882875865094,1.74804892721943,0.165076502698175,4.83069694433162,"Group001Sample0003","run3","MOBEAST020"
0.010027685357668,0.0439651384661811,0.00948268515764913,0.0126113492378811,0.0395453582158987,0.0235533491981077,0.00505241282205056,0.00694501481688152,0.00398311205334495,0.0109663235970307,0.00918419440636502,0.849847397289607,0.724200625401542,1.89420382433882,0.751916783746316,2.15122702884649,0.14926539345973,5.67694139720386,"Group001Sample0004","run3","MOBEAST021"
0.00989730526578994,0.0493559048596402,0.00927075708610054,0.0112867140867675,0.04995288497511,0.0507273536225054,0.00465690227127404,0.00778281780458222,0.00368707963103153,0.00938798281622005,0.0182500389213102,0.795391962143761,0.618034421618206,1.92840254200873,0.821386722019437,2.61732021717729,0.171605722079027,6.56790044389503,"Group001Sample0005","run3","MOBEAST022"
0.01037876327458,0.0289106904323535,0.00669876016416284,0.0125623217874888,0.0383274426956897,0.00141398922546794,0.00313231183047168,0.00498624668617597,0.00294485475471371,0.00920796374222604,0.0363378483026733,0.800204969080671,0.768079230294414,2.18391127736469,0.533242204544889,1.78351716906424,0.136978027277832,5.63181398131482,"Group001Sample0006","run3","MOBEAST023"
0.00886444497836918,0.0437684534559379,0.00825385430998473,0.00991821602174392,0.0436515113822685,0.00833448977261558,0.00464850524771181,0.00628629472289159,0.00412950577295117,0.00947858487142865,0.0157540617628621,0.83652675197506,0.619036528329923,1.80835594853864,0.832191423527137,2.21889556263302,0.166551095921735,5.51470227406487,"Group001Sample0007","run3","MOBEAST024"
0.00956095904636006,0.0510995109407609,0.00770686259051626,0.0122459360395947,0.0550942792924809,0,0.0033275519781725,0.00536122663178039,0.0025435133781323,0.00932994806664212,0.000336374256132029,0.839587539224589,0.620345383252867,2.13520495349685,0.629340424904862,2.64910091140266,0.180015393838476,7.00701976193932,"Group002Sample0001","run3","MOBEAST025"
0.0110295895818486,0.0708228191167677,0.00870641923363562,0.0154280351437499,0.0956305601836404,0.0253073138341852,0.00387703095275218,0.00648263870223153,0.00339073287521442,0.0106855022381941,0.048264258973294,0.855793861398146,0.421731470332397,2.07264691617572,0.564324565799468,4.25981000400258,0.21505619323077,10.7527660703475,"Group002Sample0002","run3","MOBEAST026"
0.0072538361693044,0.0534740519511955,0.00631935728754721,0.00958640971009911,0.0446940034121581,0.0298766111036638,0.00274986919655453,0.00528545000200643,0.00247016261190621,0.00758082412703199,0.0247027438583745,0.820974909080176,0.506355768049089,2.69473638334386,0.659199583436318,2.38833747552271,0.188663081131593,6.44044534617447,"Group002Sample0003","run3","MOBEAST027"
0.0088080073067399,0.0576029020931357,0.00692525748758567,0.0115745375173169,0.0361069012924762,0.0363671273432839,0.00279162605640062,0.00496742836822312,0.0022932809141275,0.00665596141293061,0.00429340282897968,0.697553007313411,0.641668716780974,2.30063745101818,0.598318289367904,2.20616259652829,0.165712830050184,6.45751477226105,"Group002Sample0004","run3","MOBEAST028"
0.00949622436249104,0.143119748440901,0.00916199039488146,0.0122761953923963,0.196287269487803,0.0541522738954487,0.00415271504929197,0.00745395234634872,0.00340891009650423,0.01202970470622,0.0346279065377962,1.48343189160331,0.242153187051873,1.93159668333628,0.746321649503578,8.39701126779346,0.298489693601098,18.7159850519739,"Group002Sample0005","run3","MOBEAST029"
0.0113326800612577,0.108853547149971,0.0106022867384042,0.013722838044471,0.134467579103283,0.0338857156769444,0.00462007243258232,0.00809855895436876,0.00393456001464225,0.0127421605028036,0.0624547434692155,1.34466685159939,0.36198716929975,2.12712857987709,0.772601607921465,6.09471731121162,0.239058677680862,14.6728252251781,"Group002Sample0006","run3","MOBEAST030"
0.00546780633904299,0.0681049289489991,0.00545663285792053,0.00735085147634639,0.0680973536985832,0.0194873186110343,0.00257988125337153,0.00394964911265358,0.00201089871295557,0.00597097121486267,0.0476616478845649,1.1329896227316,0.350400339178703,2.12011761732585,0.74231303345999,3.34421607151149,0.240073430659779,8.39655666712171,"Group002Sample0007","run3","MOBEAST031"
0.009966225964963,0.123325376031201,0.00902057764122225,0.0134007919691916,0.117219892646601,0.0220383585952933,0.00418421983033329,0.00716209290717552,0.00308130567820028,0.00855951826319142,0.0656641478016466,1.17842597597393,0.305346507487696,1.52427042527438,0.673137652010458,5.70317737146379,0.235249203399866,14.3175140673554,"Group003Sample0001","run3","MOBEAST032"
0.0136498337480532,0.120490442480545,0.0134733101693858,0.016866409163455,0.112516611421365,0.0343905439339923,0.00802209991750698,0.0109846466587736,0.00652202954115101,0.0153722063587397,0.0725953762954026,1.08790820206379,0.417771281563582,1.65310190196627,0.798825051545581,5.50227948291184,0.181281862905953,14.9316764164748,"Group003Sample0002","run3","MOBEAST033"
0.00694874253422744,0.0780842005310253,0.00746659721797775,0.00903759122039181,0.0453144036568589,0,0.00325718150254518,0.00584023267878698,0.0024990483099497,0.00761084445105923,0.0123335629907121,0.831293225511137,0.512977060403122,1.59209378613139,0.826171159537579,2.71791692130581,0.190875733496327,6.80998783098113,"Group003Sample0003","run3","MOBEAST034"
0.0117718589686048,0.158665345074677,0.0109411607582869,0.0156074596625037,0.192750136986822,0.0550053115607561,0.00523036492970862,0.00878107317969985,0.00408785687411419,0.0131191768242922,0.0874312138276777,1.21046965270394,0.253372565523791,1.73928034250018,0.70102124207776,8.51406616760835,0.270876065452399,20.1565899362135,"Group003Sample0004","run3","MOBEAST035"
0.0150994295716038,0.156160356833622,0.015193018394023,0.0194140378043044,0.227201271988138,0.0275720406589553,0.00756844686236474,0.0112124627225257,0.00610737994612458,0.0158913986178751,0.10599838585404,1.27440099129538,0.292961892711701,1.59831132130223,0.782579005314104,9.49896111991997,0.251554435727112,21.7335449175059,"Group003Sample0005","run3","MOBEAST036"
0.00930129743700761,0.0699443396791334,0.00680406273813205,0.0114912142393814,0.090466442670281,0.0292939746813898,0.003092378128721,0.00527618606416635,0.00268296436669343,0.00649763201737753,0.0164911382109073,0.705112519912786,0.374000454499282,1.84958385154209,0.59210998910924,3.98225542803053,0.234607864536413,9.49852124382195,"Group003Sample0006","run3","MOBEAST055"
0.0115444524155415,0.0719223117805287,0.00822326598110264,0.0132467672841856,0.048465676719863,0.0229122969726121,0.00374077557058544,0.00563460770099921,0.00285197876084297,0.00961037314626961,0.0158471727295375,0.668251474680332,0.674047401465349,1.73022622092816,0.620775303490068,2.69875351329592,0.160929585420044,7.78122839751814,"Group003Sample0007","run3","MOBEAST056"
0.00888718186868076,0.0331568530315508,0.0083698453460601,0.0115334530418542,0.0610722224661148,0.0325326179987377,0.00429921068625278,0.00613198995620696,0.00352099314333412,0.00774993772103682,0.0548944628741675,0.990617834688734,0.483617388990106,1.42827117201859,0.725701601739428,2.66031822947695,0.172591791823515,7.34350111330605,"Group004Sample0001","run3","MOBEAST057"
0.0128839298897995,0.0484423676773745,0.0135525230949218,0.0145759895853026,0.0462911815608075,0.0317730208222706,0.00648200473993633,0.0102875768397202,0.00462697260058704,0.0117992819487437,0.0278047743678844,0.845529117917144,0.80921865623123,1.43472002894297,0.929784081938917,2.48505547315109,0.132107529699654,7.29837245054585,"Group004Sample0002","run3","MOBEAST058"
0.00737905520730257,0.0290958363307941,0.0057530442736604,0.00937381709426111,0.0977693603645066,0.0200056691301021,0.00283776956463615,0.00450470569363986,0.00202370510723838,0.00630950940131422,0.0311406397699054,1.08691879541183,0.30536084537906,1.36389996348896,0.613735494922613,3.64774570668643,0.2762820848046,7.75673756039778,"Group004Sample0003","run3","MOBEAST059"
0.0123701854374631,0.041615184686339,0.0130974602423822,0.0126589352179098,0.0358521120490588,0.0181720224158607,0.00798909317239459,0.0102916259600965,0.00598139987934629,0.0120101364616809,0.0247216850217105,0.821195346695598,0.837902319092501,1.45385523942798,1.03464154108728,2.09749011362536,0.119180952088848,5.96819740954853,"Group004Sample0004","run3","MOBEAST060"
0.0100168728890854,0.0436679577740798,0.00953483624907216,0.0111172911268403,0.109103130985493,0.0030556719692801,0.00484541528195483,0.008446439876579,0.00393184389501569,0.0092490742037694,0.0430313723464783,1.11862098172851,0.423687042792389,1.59105361964341,0.857658231693899,4.22127293781254,0.232879533335189,9.55825774553895,"Group004Sample0005","run3","MOBEAST061"
0.0112372130674034,0.0595498361272823,0.0109749935367396,0.0143438153872902,0.139403645100422,0.041630409036904,0.00551955303252095,0.00823383934674892,0.00411835291131699,0.0119744933847528,0.0402225840593337,1.15123899732378,0.353206811830107,1.61661419191258,0.765137673653015,5.45853650368468,0.240313713857055,12.561765713666,"Group004Sample0006","run3","MOBEAST062"
0.00857029338479822,0.043045335446604,0.00878815647116757,0.00924777310067998,0.041710763239716,0,0.00437427062641698,0.00646699982785264,0.00306538364009219,0.00803424226949751,0.0268864839816596,0.835090125090698,0.628209043232418,1.58857388856518,0.950299750598486,2.231665774595,0.170620852673818,5.79105369135263,"Group004Sample0007","run3","MOBEAST063"
0.0101730827556978,0.0726606368624096,0.00843787164856556,0.0105038468212559,0.0385419205070776,0,0.00421951015238181,0.00626414753416134,0.0027150844628006,0.00872943641321386,0,0.88243867293648,0.711857955882298,1.88595765854143,0.803312518942146,2.54141684950427,0.167565026280641,6.81020017357632,"Group005Sample0001","run3","MOBEAST064"
0.00993009069939998,0.0783142370174874,0.00943418983455041,0.0128851947456015,0.0313939801714302,0.0207898573833687,0.00507997631277989,0.00666310094698025,0.00345009434756158,0.0104023434601819,0,0.776302506033111,0.713140330762212,2.01897418741011,0.732172855809637,2.37413523495657,0.153983570832707,6.50241677154301,"Group005Sample0002","run3","MOBEAST065"
