id_number,long_name,tank_number,treatment,date_time,date,time,inflow_table,date_string,time_string,date_time_string,nutrient,conc,conc_norm,inflow
MOBEAST019,MOBEAST_F1_Inflow_2024-06-02_1800,F1,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,1.00491528743,0,1.00491528743
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.8,0,0.8
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1499436334,0,0.1499436334
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.077,0,0.077
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.2073184772,0,0.2073184772
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,0.4430445612,0,0.4430445612
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.6500563666000001,0,0.6500563666000001
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.306,-0.7889999999999999,1.095
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.08363127556,-0.006453437010000007,0.09008471257
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.08018384997,-0.014295282360000008,0.09447913233
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.08669681774,0.07669681774,0.01
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,0.3178655571,0.06263153659999998,0.2552340205
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.22236872444,-0.78254656299,1.00491528743
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.589,-0.21100000000000008,0.8
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.08303861298,-0.06690502042,0.1499436334
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.077,0,0.077
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01,-0.19731847719999998,0.2073184772
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,0.4558230761,0.012778514899999982,0.4430445612
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.5059613870199999,-0.14409497958000017,0.6500563666000001
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,1.083,0.2829999999999999,0.8
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1475071317,-0.00243650170000001,0.1499436334
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.0837833815,0.006783381500000005,0.077
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.1093133789,-0.0980050983,0.2073184772
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,2.430103622,1.9870590607999998,0.4430445612
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.9354928683,0.2854365016999999,0.6500563666000001
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.584,-0.21600000000000008,0.8
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.01,-0.1399436334,0.1499436334
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.1003755078,0.0233755078,0.077
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.09800509832,-0.10931337887999999,0.2073184772
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,2.802446005,2.3594014438000004,0.4430445612
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.574,-0.07605636660000015,0.6500563666000001
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,1.129,0.32899999999999996,0.8
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1259078731,-0.024035760299999986,0.1499436334
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.07308763067,-0.003912369329999998,0.077
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01,-0.19731847719999998,0.2073184772
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,1.105257466,0.6622129048000001,0.4430445612
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,1.0030921269,0.35303576029999983,0.6500563666000001
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,1.112,0.31200000000000006,0.8
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1186642193,-0.0312794141,0.1499436334
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.07874403736,0.0017440373600000059,0.077
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01696242086,-0.19035605634,0.2073184772
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,1.373606278,0.9305617168,0.4430445612
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.9933357807000001,0.34327941409999996,0.6500563666000001
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.477,-0.32300000000000006,0.8
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1177422998,-0.03220133359999999,0.1499436334
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.1184074467,0.0414074467,0.077
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.06973439688,-0.13758408032,0.2073184772
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,0.5067689972,0.063724436,0.4430445612
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.3592577002,-0.2907986664000001,0.6500563666000001
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.667,-0.42799999999999994,1.095
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1671966997,0.07711198713,0.09008471257
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.1214584782,0.02697934586999999,0.09447913233
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.1884713429,0.1784713429,0.01
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,1.000086926,0.7448529055,0.2552340205
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.49980330030000003,-0.50511198713,1.00491528743
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,2.128,1.0330000000000001,1.095
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1581750582,0.06809034563,0.09008471257
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.1005469141,0.006067781769999989,0.09447913233
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.0904662446,0.0804662446,0.01
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,4.072058712,3.8168246914999995,0.2552340205
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,1.9698249418000002,0.9649096543700002,1.00491528743
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,1.612,0.5170000000000001,1.095
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.15731899,0.06723427742999999,0.09008471257
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.1049349144,0.010455782069999989,0.09447913233
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01,0,0.01
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,4.426998776,4.1717647555,0.2552340205
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,1.45468101,0.44976572257,1.00491528743
MOBEAST031,MOBEAST_T11_C_2024-06-02_1800,T11,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,1.046,-0.04899999999999993,1.095
MOBEAST031,MOBEAST_T11_C_2024-06-02_1800,T11,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1602164515,0.07013173892999999,0.09008471257
MOBEAST031,MOBEAST_T11_C_2024-06-02_1800,T11,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.077,-0.017479132330000008,0.09447913233
MOBEAST031,MOBEAST_T11_C_2024-06-02_1800,T11,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.3241707098,0.3141707098,0.01
MOBEAST031,MOBEAST_T11_C_2024-06-02_1800,T11,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,2.573189361,2.3179553404999997,0.2552340205
MOBEAST031,MOBEAST_T11_C_2024-06-02_1800,T11,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.8857835485000001,-0.11913173892999995,1.00491528743
MOBEAST032,MOBEAST_T12_R_2024-06-02_1800,T12,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,1.275,0.17999999999999994,1.095
MOBEAST032,MOBEAST_T12_R_2024-06-02_1800,T12,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1415146545,0.05142994193,0.09008471257
MOBEAST032,MOBEAST_T12_R_2024-06-02_1800,T12,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.077,-0.017479132330000008,0.09447913233
MOBEAST032,MOBEAST_T12_R_2024-06-02_1800,T12,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01,0,0.01
MOBEAST032,MOBEAST_T12_R_2024-06-02_1800,T12,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,1.305846522,1.0506125014999999,0.2552340205
MOBEAST032,MOBEAST_T12_R_2024-06-02_1800,T12,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,1.1334853455,0.12857005807,1.00491528743
MOBEAST033,MOBEAST_T13_A_2024-06-02_1800,T13,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.983,-0.11199999999999999,1.095
MOBEAST033,MOBEAST_T13_A_2024-06-02_1800,T13,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.07316090327,-0.01692380930000001,0.09008471257
MOBEAST033,MOBEAST_T13_A_2024-06-02_1800,T13,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.077,-0.017479132330000008,0.09447913233
MOBEAST033,MOBEAST_T13_A_2024-06-02_1800,T13,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01,0,0.01
MOBEAST033,MOBEAST_T13_A_2024-06-02_1800,T13,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,1.300213887,1.0449798664999999,0.2552340205
MOBEAST033,MOBEAST_T13_A_2024-06-02_1800,T13,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.90983909673,-0.09507619070000006,1.00491528743
MOBEAST034,MOBEAST_T14_A_2024-06-02_1800,T14,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.611,-0.484,1.095
MOBEAST034,MOBEAST_T14_A_2024-06-02_1800,T14,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.144741373,0.054656660430000004,0.09008471257
MOBEAST034,MOBEAST_T14_A_2024-06-02_1800,T14,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.07946394367,-0.015015188660000012,0.09447913233
MOBEAST034,MOBEAST_T14_A_2024-06-02_1800,T14,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.06408025659,0.054080256589999993,0.01
MOBEAST034,MOBEAST_T14_A_2024-06-02_1800,T14,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,1.171672116,0.9164380955000001,0.2552340205
MOBEAST034,MOBEAST_T14_A_2024-06-02_1800,T14,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.466258627,-0.53865666043,1.00491528743
MOBEAST035,MOBEAST_T15_C_2024-06-02_1800,T15,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,2.242,1.147,1.095
MOBEAST035,MOBEAST_T15_C_2024-06-02_1800,T15,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.143753602,0.053668889430000005,0.09008471257
MOBEAST035,MOBEAST_T15_C_2024-06-02_1800,T15,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.077,-0.017479132330000008,0.09447913233
MOBEAST035,MOBEAST_T15_C_2024-06-02_1800,T15,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01,0,0.01
MOBEAST035,MOBEAST_T15_C_2024-06-02_1800,T15,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,2.738553431,2.4833194105,0.2552340205
MOBEAST035,MOBEAST_T15_C_2024-06-02_1800,T15,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,2.098246398,1.09333111057,1.00491528743
MOBEAST036,MOBEAST_T16_K_2024-06-02_1800,T16,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,2.482,1.3870000000000002,1.095
MOBEAST036,MOBEAST_T16_K_2024-06-02_1800,T16,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.08349957277,-0.0065851398000000005,0.09008471257
MOBEAST036,MOBEAST_T16_K_2024-06-02_1800,T16,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.1183388842,0.023859751869999987,0.09447913233
MOBEAST036,MOBEAST_T16_K_2024-06-02_1800,T16,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.04711783573,0.03711783573,0.01
MOBEAST036,MOBEAST_T16_K_2024-06-02_1800,T16,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,5.115020918,4.8597868975,0.2552340205
MOBEAST036,MOBEAST_T16_K_2024-06-02_1800,T16,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,2.39850042723,1.3935851398,1.00491528743
MOBEAST037,MOBEAST_F1_Inflow_2024-06-03_0000,F1,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,2.913,0,2.913
MOBEAST037,MOBEAST_F1_Inflow_2024-06-03_0000,F1,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO2,0.1681844707,0,0.1681844707
MOBEAST037,MOBEAST_F1_Inflow_2024-06-03_0000,F1,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,PO4,0.1418558235,0,0.1418558235
MOBEAST037,MOBEAST_F1_Inflow_2024-06-03_0000,F1,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,SiO2,0.1978949101,0,0.1978949101
MOBEAST037,MOBEAST_F1_Inflow_2024-06-03_0000,F1,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NH3,0.9996665802,0,0.9996665802
MOBEAST037,MOBEAST_F1_Inflow_2024-06-03_0000,F1,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,NO3,2.7448155293,0,2.7448155293
MOBEAST038,MOBEAST_F2_Inflow_2024-06-03_0000,F2,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,N_N,0.743,0,0.743
MOBEAST038,MOBEAST_F2_Inflow_2024-06-03_0000,F2,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO2,0.1950518411,0,0.1950518411
MOBEAST038,MOBEAST_F2_Inflow_2024-06-03_0000,F2,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,PO4,0.0759672559,0,0.0759672559
MOBEAST038,MOBEAST_F2_Inflow_2024-06-03_0000,F2,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,SiO2,0.13192994,0,0.13192994
MOBEAST038,MOBEAST_F2_Inflow_2024-06-03_0000,F2,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NH3,0.7887370158,0,0.7887370158
MOBEAST038,MOBEAST_F2_Inflow_2024-06-03_0000,F2,Inflow,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 2,2024-06-03,00:00:00,2024-06-03,NO3,0.5479481588999999,0,0.5479481588999999
MOBEAST039,MOBEAST_T1_A_2024-06-03_0000,T1,Algae,2024-06-03T00:00:00Z,2024-06-03,00:00:00,Table 1,2024-06-03,00:00:00,2024-06-03,N_N,0.746,-2.167,2.913
