id_number,long_name,tank_number,treatment,date_time,date,time,inflow_table,date_string,time_string,date_time_string,nutrient,conc,conc_norm,inflow,quant1,quant3,IQR,outlier
MOBEAST015,MOBEAST_T13_A_2024-06-02_1200,T13,Algae,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,PO4,0.077,-0.007160475279999995,0.08416047528,-0.007160475279999995,0.01073752576750001,0.017898001047500004,not outlier
MOBEAST015,MOBEAST_T13_A_2024-06-02_1200,T13,Algae,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,SiO2,0.878276458,-0.38071211299999996,1.258988571,-0.5376145059999999,-0.3463160929,0.19129841309999995,not outlier
MOBEAST015,MOBEAST_T13_A_2024-06-02_1200,T13,Algae,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,NH3,0.4365712346,0.013451068300000035,0.4231201663,-0.3583823535,0.04178238085000002,0.40016473435,not outlier
MOBEAST015,MOBEAST_T13_A_2024-06-02_1200,T13,Algae,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,NO3,0.433,-0.61809590634,1.05109590634,-0.7880782669274999,-0.61130381791,0.17677444901749995,not outlier
MOBEAST016,MOBEAST_T14_A_2024-06-02_1200,T14,Algae,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,N_N,0.533,-0.612,1.145,-0.8732499999999999,-0.6795,0.19374999999999987,not outlier
MOBEAST016,MOBEAST_T14_A_2024-06-02_1200,T14,Algae,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,NO2,0.07283164628,-0.021072447379999998,0.09390409366,-0.08517173307249999,-0.06819618209,0.01697555098249999,outlier
MOBEAST016,MOBEAST_T14_A_2024-06-02_1200,T14,Algae,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,PO4,0.09468481985,0.01052434457000001,0.08416047528,-0.007160475279999995,0.01073752576750001,0.017898001047500004,not outlier
MOBEAST016,MOBEAST_T14_A_2024-06-02_1200,T14,Algae,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,SiO2,0.8292739088,-0.4297146622,1.258988571,-0.5376145059999999,-0.3463160929,0.19129841309999995,not outlier
MOBEAST016,MOBEAST_T14_A_2024-06-02_1200,T14,Algae,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,NH3,0.5498964848,0.12677631849999998,0.4231201663,-0.3583823535,0.04178238085000002,0.40016473435,not outlier
MOBEAST016,MOBEAST_T14_A_2024-06-02_1200,T14,Algae,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,NO3,0.46016835372000003,-0.59092755262,1.05109590634,-0.7880782669274999,-0.61130381791,0.17677444901749995,not outlier
MOBEAST017,MOBEAST_T15_C_2024-06-02_1200,T15,Control,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,N_N,0.504,-0.641,1.145,-0.61475,-0.28375,0.331,not outlier
MOBEAST017,MOBEAST_T15_C_2024-06-02_1200,T15,Control,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,NO2,0.0994356111,0.005531517440000008,0.09390409366,0.010717315040000008,0.026373484927500003,0.015656169887499995,not outlier
MOBEAST017,MOBEAST_T15_C_2024-06-02_1200,T15,Control,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,PO4,0.077,-0.007160475279999995,0.08416047528,-0.007160475279999995,0.011981297805000003,0.019141773084999997,not outlier
MOBEAST017,MOBEAST_T15_C_2024-06-02_1200,T15,Control,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,SiO2,0.7859255,-0.4730630709999999,1.258988571,-0.33170956382499994,0.23134857325000002,0.563058137075,not outlier
MOBEAST017,MOBEAST_T15_C_2024-06-02_1200,T15,Control,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,NH3,0.5184546127,0.09533444640000005,0.4231201663,0.08154710142500005,0.43066537512499997,0.3491182736999999,not outlier
MOBEAST017,MOBEAST_T15_C_2024-06-02_1200,T15,Control,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,NO3,0.4045643889,-0.64653151744,1.05109590634,-0.6254673150400001,-0.31012348492749997,0.3153438301125001,not outlier
MOBEAST018,MOBEAST_T16_K_2024-06-02_1200,T16,Coral,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,N_N,0.388,-0.757,1.145,-0.3385,0.08400000000000002,0.42250000000000004,not outlier
MOBEAST018,MOBEAST_T16_K_2024-06-02_1200,T16,Coral,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,NO2,0.08982130698,-0.004082786679999992,0.09390409366,-0.008017407714999994,0.01628175815250001,0.024299165867500003,not outlier
MOBEAST018,MOBEAST_T16_K_2024-06-02_1200,T16,Coral,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,PO4,0.077,-0.007160475279999995,0.08416047528,-0.007160475279999995,0.005912439450000001,0.013072914729999996,not outlier
MOBEAST018,MOBEAST_T16_K_2024-06-02_1200,T16,Coral,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,SiO2,0.01,-1.248988571,1.258988571,-0.40695399274999994,0.116381053925,0.523335046675,outlier
MOBEAST018,MOBEAST_T16_K_2024-06-02_1200,T16,Coral,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,NH3,0.8778503431,0.4547301768,0.4231201663,0.319252698525,0.5218173800499999,0.2025646815249999,not outlier
MOBEAST018,MOBEAST_T16_K_2024-06-02_1200,T16,Coral,2024-06-02T12:00:00Z,2024-06-02,12:00:00,Table 1,2024-06-02,12:00:00,2024-06-02 12:00:00,NO3,0.29817869302,-0.7529172133200001,1.05109590634,-0.34444308864750006,0.06100139919999992,0.4054444878475,not outlier
MOBEAST019,MOBEAST_F1_Inflow_2024-06-02_1800,F1,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,1.095,0,1.095,0,0,0,not outlier
MOBEAST019,MOBEAST_F1_Inflow_2024-06-02_1800,F1,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.09008471257,0,0.09008471257,0,0,0,not outlier
MOBEAST019,MOBEAST_F1_Inflow_2024-06-02_1800,F1,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.09447913233,0,0.09447913233,0,0,0,not outlier
MOBEAST019,MOBEAST_F1_Inflow_2024-06-02_1800,F1,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01,0,0.01,0,0,0,not outlier
MOBEAST019,MOBEAST_F1_Inflow_2024-06-02_1800,F1,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,0.2552340205,0,0.2552340205,0,0,0,not outlier
MOBEAST019,MOBEAST_F1_Inflow_2024-06-02_1800,F1,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,1.00491528743,0,1.00491528743,0,0,0,not outlier
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.8,0,0.8,0,0,0,not outlier
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1499436334,0,0.1499436334,0,0,0,not outlier
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.077,0,0.077,0,0,0,not outlier
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.2073184772,0,0.2073184772,0,0,0,not outlier
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,0.4430445612,0,0.4430445612,0,0,0,not outlier
MOBEAST020,MOBEAST_F2_Inflow_2024-06-02_1800,F2,Inflow,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.6500563666000001,0,0.6500563666000001,0,0,0,not outlier
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.306,-0.7889999999999999,1.095,-0.5602499999999999,-0.19000000000000006,0.37024999999999986,not outlier
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.08363127556,-0.006453437010000007,0.09008471257,-0.047678765325000004,0.008824087349999996,0.056502852675,not outlier
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.08018384997,-0.014295282360000008,0.09447913233,-0.01563117457750001,-0.004877584820000006,0.010753589757500005,not outlier
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.08669681774,0.07669681774,0.01,-0.027328344719999998,0.0597343968775,0.08706274159749999,not outlier
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,0.3178655571,0.06263153659999998,0.2552340205,0.7029864557750001,1.373585260825,0.67059880505,not outlier
MOBEAST021,MOBEAST_T1_A_2024-06-02_1800,T1,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.22236872444,-0.78254656299,1.00491528743,-0.59962913607,-0.09032123467500008,0.5093079013949999,not outlier
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.589,-0.21100000000000008,0.8,0.08224999999999993,0.376,0.29375000000000007,not outlier
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.08303861298,-0.06690502042,0.1499436334,-0.034753075329999994,0.055381025805,0.09013410113499999,not outlier
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.077,0,0.077,-0.007304060080000001,0.002613945517499997,0.009918005597499998,not outlier
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01,-0.19731847719999998,0.2073184772,-0.19731847719999998,0,0.19731847719999998,not outlier
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,0.4558230761,0.012778514899999982,0.4430445612,0.499854307325,1.8309005649999999,1.3310462576749997,not outlier
MOBEAST022,MOBEAST_T2_R_2024-06-02_1800,T2,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.5059613870199999,-0.14409497958000017,0.6500563666000001,0.06040379865749995,0.3772182508674999,0.31681445220999993,not outlier
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,1.083,0.2829999999999999,0.8,-0.14374999999999993,0.49899999999999994,0.6427499999999999,not outlier
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1475071317,-0.00243650170000001,0.1499436334,0.0396425416475,0.07187680097999999,0.03223425933249999,not outlier
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.0837833815,0.006783381500000005,0.077,-0.017479132330000008,0.011832372592500001,0.02931150492250001,not outlier
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.1093133789,-0.0980050983,0.2073184772,-0.024501274575,0.21239618462499998,0.2368974592,not outlier
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,2.430103622,1.9870590607999998,0.4430445612,1.6765075219749999,2.359296358,0.6827888360250001,not outlier
MOBEAST023,MOBEAST_T3_C_2024-06-02_1800,T3,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.9354928683,0.2854365016999999,0.6500563666000001,-0.21562680097999998,0.4874101539175,0.7030369548975,not outlier
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.584,-0.21600000000000008,0.8,-0.5602499999999999,-0.19000000000000006,0.37024999999999986,not outlier
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.01,-0.1399436334,0.1499436334,-0.047678765325000004,0.008824087349999996,0.056502852675,outlier
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.1003755078,0.0233755078,0.077,-0.01563117457750001,-0.004877584820000006,0.010753589757500005,outlier
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.09800509832,-0.10931337887999999,0.2073184772,-0.027328344719999998,0.0597343968775,0.08706274159749999,not outlier
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,2.802446005,2.3594014438000004,0.4430445612,0.7029864557750001,1.373585260825,0.67059880505,not outlier
MOBEAST024,MOBEAST_T4_A_2024-06-02_1800,T4,Algae,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.574,-0.07605636660000015,0.6500563666000001,-0.59962913607,-0.09032123467500008,0.5093079013949999,not outlier
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,1.129,0.32899999999999996,0.8,0.08224999999999993,0.376,0.29375000000000007,not outlier
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1259078731,-0.024035760299999986,0.1499436334,-0.034753075329999994,0.055381025805,0.09013410113499999,not outlier
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.07308763067,-0.003912369329999998,0.077,-0.007304060080000001,0.002613945517499997,0.009918005597499998,not outlier
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01,-0.19731847719999998,0.2073184772,-0.19731847719999998,0,0.19731847719999998,not outlier
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,1.105257466,0.6622129048000001,0.4430445612,0.499854307325,1.8309005649999999,1.3310462576749997,not outlier
MOBEAST025,MOBEAST_T5_R_2024-06-02_1800,T5,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,1.0030921269,0.35303576029999983,0.6500563666000001,0.06040379865749995,0.3772182508674999,0.31681445220999993,not outlier
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,1.112,0.31200000000000006,0.8,0.15325000000000003,1.1215000000000002,0.9682500000000002,not outlier
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1186642193,-0.0312794141,0.1499436334,-0.031509893974999995,0.012083731557499998,0.04359362553249999,not outlier
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.07874403736,0.0017440373600000059,0.077,0.004986845667499993,0.02824667557749999,0.023259829909999998,not outlier
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01696242086,-0.19035605634,0.2073184772,-0.15077707432499998,0.0479549379475,0.19873201227249998,not outlier
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,1.373606278,0.9305617168,0.4430445612,0.7138523966000001,4.077565243,3.3637128463999995,not outlier
MOBEAST026,MOBEAST_T6_K_2024-06-02_1800,T6,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.9933357807000001,0.34327941409999996,0.6500563666000001,0.18475989397499992,1.0720785257275,0.8873186317525001,not outlier
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.477,-0.32300000000000006,0.8,0.15325000000000003,1.1215000000000002,0.9682500000000002,not outlier
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1177422998,-0.03220133359999999,0.1499436334,-0.031509893974999995,0.012083731557499998,0.04359362553249999,not outlier
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.1184074467,0.0414074467,0.077,0.004986845667499993,0.02824667557749999,0.023259829909999998,not outlier
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.06973439688,-0.13758408032,0.2073184772,-0.15077707432499998,0.0479549379475,0.19873201227249998,not outlier
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,0.5067689972,0.063724436,0.4430445612,0.7138523966000001,4.077565243,3.3637128463999995,not outlier
MOBEAST027,MOBEAST_T7_K_2024-06-02_1800,T7,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 2,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.3592577002,-0.2907986664000001,0.6500563666000001,0.18475989397499992,1.0720785257275,0.8873186317525001,not outlier
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,0.667,-0.42799999999999994,1.095,-0.14374999999999993,0.49899999999999994,0.6427499999999999,not outlier
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1671966997,0.07711198713,0.09008471257,0.0396425416475,0.07187680097999999,0.03223425933249999,not outlier
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.1214584782,0.02697934586999999,0.09447913233,-0.017479132330000008,0.011832372592500001,0.02931150492250001,not outlier
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.1884713429,0.1784713429,0.01,-0.024501274575,0.21239618462499998,0.2368974592,not outlier
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,1.000086926,0.7448529055,0.2552340205,1.6765075219749999,2.359296358,0.6827888360250001,not outlier
MOBEAST028,MOBEAST_T8_C_2024-06-02_1800,T8,Control,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,0.49980330030000003,-0.50511198713,1.00491528743,-0.21562680097999998,0.4874101539175,0.7030369548975,not outlier
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,2.128,1.0330000000000001,1.095,0.15325000000000003,1.1215000000000002,0.9682500000000002,not outlier
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.1581750582,0.06809034563,0.09008471257,-0.031509893974999995,0.012083731557499998,0.04359362553249999,not outlier
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.1005469141,0.006067781769999989,0.09447913233,0.004986845667499993,0.02824667557749999,0.023259829909999998,not outlier
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.0904662446,0.0804662446,0.01,-0.15077707432499998,0.0479549379475,0.19873201227249998,not outlier
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,4.072058712,3.8168246914999995,0.2552340205,0.7138523966000001,4.077565243,3.3637128463999995,not outlier
MOBEAST029,MOBEAST_T9_K_2024-06-02_1800,T9,Coral,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO3,1.9698249418000002,0.9649096543700002,1.00491528743,0.18475989397499992,1.0720785257275,0.8873186317525001,not outlier
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,N_N,1.612,0.5170000000000001,1.095,0.08224999999999993,0.376,0.29375000000000007,not outlier
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NO2,0.15731899,0.06723427742999999,0.09008471257,-0.034753075329999994,0.055381025805,0.09013410113499999,not outlier
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,PO4,0.1049349144,0.010455782069999989,0.09447913233,-0.007304060080000001,0.002613945517499997,0.009918005597499998,not outlier
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,SiO2,0.01,0,0.01,-0.19731847719999998,0,0.19731847719999998,not outlier
MOBEAST030,MOBEAST_T10_R_2024-06-02_1800,T10,CCA,2024-06-02T18:00:00Z,2024-06-02,18:00:00,Table 1,2024-06-02,18:00:00,2024-06-02 18:00:00,NH3,4.426998776,4.1717647555,0.2552340205,0.499854307325,1.8309005649999999,1.3310462576749997,outlier
