500	-0.00525468660161382
495	-0.00584374852872513
490	-0.00639379408800866
485	-0.00705217284713852
480	-0.0074507396765652
475	-0.00779032404379765
470	-0.00788975638787632
465	-0.00791314434053937
460	-0.00852480329923453
455	-0.00923045581227619
450	-0.0100245063818853
445	-0.0110801605070538
440	-0.0123948997217389
435	-0.0139680784334822
430	-0.0158037986863531
425	-0.0177178498184923
420	-0.019666963006654
415	-0.0215960298489849
410	-0.023507716670375
405	-0.0252850108936648
400	-0.0273132166529493
395	-0.0292993697457529
390	-0.0316621629863991
385	-0.0342712137640747
380	-0.0371302251375939
375	-0.0398165520296359
370	-0.0422227941022413
365	-0.0441211585044445
360	-0.0455077512286805
355	-0.0463705094053311
350	-0.0468192220991542
345	-0.0470113205571414
340	-0.0471842550812269
335	-0.0474905640266828
330	-0.0480494989045085
325	-0.0488961566695182
320	-0.0499657479922038
315	-0.0512028860807309
310	-0.0522368132430968
305	-0.0528538827728302
300	-0.0525408715991487
295	-0.0515821144916536
290	-0.0505926319699637
285	-0.0503439611950215
280	-0.0506933767760367
275	-0.0511025800233345
270	-0.053510515551278
265	-0.0560565557762393
260	-0.0594017009833038
255	-0.0635781377978895
250	-0.0673869631252409
245	-0.0710526123073158
240	-0.0737824474230139
