"UniqueID","CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name"
"TAU824008",0.00867549368505671,0.0106186790400244,0.00925999028991253,0.00876007012004915,0.0148522936981452,0.0129625881942049,0.00543432953257476,0.00754589288949706,0.00419834546508274,0.0117745327600293,0.020416500336413,0.816249508467347,1.63867004402537,2.03355026020866,1.05706805573613,0.817961259750639,0.0690243132782117,3.37945211884877,"Group002Sample0002","run6"
"TAU824009",0.0119837416668772,0.0202675415447307,0.0120185679458501,0.0127793518551698,0.0218771193024579,0.0252719062698683,0.00698472624771144,0.0104613595597484,0.00531817239732802,0.014602148717657,0.0126392447046949,0.840538746603614,1.27637668744525,1.79138650084595,0.94046772340712,1.17585745106161,0.0731320495909779,4.79083542506026,"Group002Sample0003","run6"
"TAU824010",0.0152175340682104,0.0216465466917651,0.012926751895024,0.0273341096452236,0.0388404941185426,0,0.00387481239505893,0.00840120574945658,0.00358432904745308,0.00908954001152818,0.0428390076376545,0.696234968890085,0.806113313556336,2.40051211868344,0.472916515767429,1.71290253129322,0.0918850788071588,6.29586307722659,"Group002Sample0004","run6"
"TAU824011",0.00973931889426885,0.0162240298592806,0.00904386092401948,0.0129495249517656,0.0155084334329974,0.00372898624472896,0.00385883768428889,0.00642208941227402,0.00406533604230028,0.0112961402031088,0,0.684703422938644,1.13044322540244,2.15956809493021,0.698393258262835,0.890309820265602,0.0765688177154188,3.52960648812898,"Group002Sample0005","run6"
"TAU824012",0.0137687336090765,0.00942824388276581,0.0128857873613728,0.0205529793646875,0.0159704244513056,0,0.00458892377582443,0.00881508517701588,0.00337953688799213,0.010144586256804,0.0171210341476396,0.680170339144982,1.43694421466681,2.02252348998568,0.626954717013539,0.793507391762099,0.0495218786480436,4.19284976372411,"Group002Sample0006","run6"
"TAU824013",0.0173060635679458,0.0208049297348734,0.0158821293368659,0.0324755163669318,0.0180191360615468,0.0274797022629334,0.005296472320334,0.00973619329891678,0.00343738763921389,0.0131379078789751,0.0171000250312096,0.595584216119732,1.21027649170386,2.57148839729333,0.48904932434078,1.03854996098306,0.053800698764985,5.52362513401392,"Group002Sample0007","run6"
"TAU824014",0.0149241488493565,0.0508993358538481,0.014346796953774,0.0287066734143254,0.0215544573176404,0.0183702902399806,0.00453310521634028,0.00833713549373623,0.00336770612562296,0.0109408127219431,0,0.604295350281931,1.2889687341794,3.00023880667505,0.499772187000062,1.46593614550478,0.0742528746687564,6.20511051245842,"Group003Sample0001","run6"
"TAU824015",0.0207769044091624,0.0553566495741981,0.0194992110763578,0.0382518562410923,0.0140639145518191,0.0203719068058334,0.00412407437827638,0.0107646034611113,0.00299971886887072,0.0119426585439402,0.0167580854425803,0.581690136831883,1.0231241689478,2.69248280666318,0.509758557949682,1.42398202292693,0.0603336111628688,7.05458010047355,"Group003Sample0002","run6"
"TAU824016",0.0872251720058651,0.0735161526566629,0.0711314991370464,0.198457977895836,0.0231790694777263,0.0417916821842188,0.00443562328784942,0.0266398689581255,0.00339395142788797,0.0159649131249589,0.0454519307298064,0.52054100109855,1.53830317107335,4.1936335535741,0.358420960906803,1.88707555970133,0.0262542650963763,16.614129491392,"Group003Sample0003","run6"
"TAU824017",0.0140579472659425,0.0519331703456024,0.0137057594105223,0.0264732624971776,0.0131976586478978,0.0281772670725562,0.00224287214001708,0.00670896867311562,0.00209229670202411,0.0078413304425935,0.0135130792707398,0.578410138846496,0.845065638445772,2.83799076546697,0.517720829156721,1.27733642992194,0.0725449297283959,6.04177243606664,"Group003Sample0004","run6"
