"X","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240","UniqueID"
311.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00200525536809329,0,0,0,0,0,0,0,"MilliQ_run5_1"
315.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000332740138612441,0,0,0.00115125062184993,0.00141334502996249,0,0,0,0,0,0,0.00526476326835726,"MilliQ_run5_1"
320.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.000959514498127395,0.00152825238136169,6.73935068456685e-06,0,0,0,0.0012719297503547,0,0.000781143497023069,0.00525737105604988,"MilliQ_run5_1"
324.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00194520903223062,0.00265793741680931,0.00160422724123614,0.000378147232720569,0.00195982247260022,0.00162739984350375,0,0,0,0,"MilliQ_run5_1"
329.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000502110200029621,0,0,0.000504581705609825,0.00152619601110203,0.00315412895813403,0.00254812943989811,0.0025566761105162,0.00205700293917485,0.00253720270413148,0.0015916945725201,0.00405806562951025,0.00628601376151141,0.00423254413283748,0.0151159222831003,"MilliQ_run5_1"
334.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000100785949701296,0.000216265600776129,0,0,0.00215498285607701,0.00246758295231315,0.0025171821590955,0.00226534711185581,0.00250050529445511,0.0036185488084743,0.000192534063549066,0.00288193757399987,0,0,0.0127387371191974,0.0190986744829393,"MilliQ_run5_1"
338.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76014194528016e-05,0.000704753147409894,0.00130479367008954,0,0.003651451309888,0.00224806249090678,0.00344784613150561,0.00285173467350726,0.00338123864254524,0.00388803433030185,0.00294361564137589,0.00458459848969543,0.00101088394794241,0.0041412932597236,0.0042526752903569,0.0132425936156168,0,"MilliQ_run5_1"
343.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000763196513587718,0.000239381047182225,0.00210448174231126,0,0.00269971260682725,0.00364013416781636,0.00230599083214445,0.0024631391264847,0.00315545563702668,0.00297187333508719,0.00520792861190529,0.00396761179689202,0.0030273730405278,0.00478048249531958,0.00584555660037913,0.00581748886551736,0.0258561006619419,0.0217627069153555,"MilliQ_run5_1"
347.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00115017495651331,0.0016808290888882,0.00130708295239094,0.000965852343422771,0.00227189397238739,0.00170474520653787,0.00157816888747185,0,0,0,0,0,0,"MilliQ_run5_1"
352.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.000574296958348052,0,0.000923139797329567,0.00220236086281735,0.00203981210185677,0.00321305474462792,0.00259690325928938,0.0031575390340179,0.00384014712593171,0.00338581976235513,0.00286984227535257,0.00338800338223906,0.00447278018730258,0.00590275288950405,0.000997701867324109,0.0101466843211361,0.00541289305712661,0.0168845593345319,"MilliQ_run5_1"
