Wavelength	500	495	490	485	480	475	470	465	460	455	450	445	440	435	430	425	420	415	410	405	400	395	390	385	380	375	370	365	360	355	350	345	340	335	330	325	320	315	310	305	300	295	290	285	280	275	270	265	260	255	250	245	240
248.336	-4.73801035222414	15.5201921672564	-0.851323869929579	3.20088571944757	0.691584466445885	1.58609935388784	4.55401634507867	3.5848727427923	-4.48925623979046	5.21778151896289	9.45812612376682	7.2446785733852	15.5650043990516	12.2228564022358	-1.43738834731218	17.070283725845	1.50383986962674	5.1402157607696	11.7230796905687	20.6395277732181	9.94627684632252	3.40827479263144	0.847030718215992	14.3562426703219	-2.33402081456516	7.56236490061533	25.3423138699198	16.331355718815	20.3640709994806	19.3854357877339	24.2565500401874	9.76639454334059	36.1617183526875	26.8188161470741	42.4732361133375	53.6968702540948	56.2697801055141	99.983645604033	77.5394953863361	92.925627358912	111.71085023802	163.954639304698	424.464996124888	747.767738256457	1038.92134223238	1060.90507764541	1002.48457388842	1000.70971440809	1105.52114888503	2523.42092070015	53042.3183274516	167479.40184534	54998.4830999001
252.814	0.630526177793505	-0.563290958844657	7.13744010451621	10.5427155457606	-12.4247058379782	-9.11845484471971	-0.287071851461127	-2.27309170837872	2.26391651287374	10.196323578504	5.11588848273264	-11.28007793619	5.45627515514408	-13.3085165990951	-4.30391568366458	2.98158481855627	0.450288887669751	1.89429500516328	-16.6409286143623	7.14134840075284	-22.742425413503	8.16421107722212	-23.8405707930141	3.43890685368823	8.38640063439293	6.79310799246739	11.1590439384545	4.89003393864633	24.3901363808367	5.25691035453652	13.875665887871	15.1631060125679	32.8113994737292	27.2136357681138	41.1587616523201	65.2874139968885	59.1631636206372	100.155253919423	76.2446232887069	100.289990008723	167.082547273187	412.5165600016	855.363156291714	1195.32894399272	1299.41584055182	1289.24551159021	1190.32944223458	1189.68932895914	2399.90857004626	48443.4353218891	182697.057780341	72958.801960275	3069.05838958072
257.296	-13.7246070600061	-6.13055202374867	16.6457166420481	-4.26723375723384	4.91722660931614	-9.02184514124475	-5.68060670891507	1.74922874225304	-4.47986079652105	1.30171534119787	-7.95407772804534	1.28775760537486	0	-8.33942511593671	-8.09080011629544	-3.37142289585267	9.35587995266308	8.43401257751565	-6.17423196371736	13.0443435128354	-5.35749291150978	5.04856972024333	17.5655176146153	3.40247175837104	2.76584900637864	-2.68845410234311	6.18285598918258	10.9959640992758	28.080551280655	-1.73373785901524	30.0314299758942	38.5777374320931	19.4782583207673	35.3118796969236	54.449434146479	48.6878008497502	80.9328416550995	81.321798911191	92.4526369856214	134.925090948211	345.476905481722	758.983757691143	1152.57348915809	1304.46126588669	1318.56117966985	1334.4592014978	1315.24028810511	2138.39961735884	37710.662965647	165073.83290925	79119.2483901901	3896.28973316568	4532.48522487808
261.781	2.53215911809761	-0.565536526402383	7.16589361276493	5.29237211691348	12.4742371075751	-7.62900474741141	4.03502774570892	7.35360546883852	8.52353118303397	9.90674648707832	8.07130192972898	3.48462957849069	1.36950666874931	-2.67231423861584	3.45685864464891	3.8487483637408	6.32917559169987	6.65646323863515	12.0083488153884	29.230794380192	2.71822481208042	34.3239233830167	10.185366626992	9.86461744462349	20.1140458389004	36.8290196051541	15.6849414800065	21.4233954750412	24.0421431394682	29.4680913291449	31.7800513887864	42.6259510714322	64.5667170812636	49.7173063707438	55.2518893987632	80.7116994841548	97.6209955041425	138.808962876275	150.219381241112	318.646371372516	692.618343158392	1102.06556895539	1353.5265676908	1372.94352000666	1334.86260735146	1406.39920331564	2115.50491749699	29374.8398932195	141458.462776109	88737.2286462171	4532.82494510502	3133.47787055586	17921.3452138856
266.271	24.4665360292174	12.0791908460366	9.37071466272293	-4.40410926505105	4.2291260373955	13.9668438741102	0.293140873703407	-5.67391593282835	1.15588912879751	-3.02280542190778	0.373146009057726	7.53136058795871	0	13.1368778405426	-3.07643371582272	0.4349455542147	11.9550210487159	11.1224695759116	8.49636829320195	14.0237010549671	-2.21173579994554	27.6156887363355	11.9133086831283	23.0762891435513	0.951522065403217	24.9721990051516	18.6877322593233	15.88813788323	24.9057713322753	33.5502959987614	24.3529912512145	40.6999355955292	32.1648666345973	71.9779688996441	52.8903064428969	92.5386970358569	102.441027897949	122.28251484906	275.132064897515	653.80191653674	1071.00812816729	1318.53146896738	1361.52553273612	1396.40231420828	1395.88507648388	2093.74391249839	23002.2868139883	114004.924164673	93809.6986911727	5809.88768161334	2237.99759280907	11557.627143451	25209.7960582604
270.764	24.4809877417675	24.7481907050197	29.1705545822605	27.4195329441565	11.8485473855984	22.5154287488014	7.6261646236529	6.96755539578427	9.8308609871339	13.1065606111183	11.574358901661	12.8552038549154	19.9767893718028	12.2381107147738	3.95775113263333	5.22242957565428	20.2435243189908	9.1935542158967	28.6921806700068	15.1545432286677	19.917379905211	35.4523780861108	20.7310357359858	29.615331757518	7.6166728273557	22.673342973138	25.5397842215831	33.1576899338167	29.9045789869028	45.6553540056763	40.3169310278857	52.6755775648314	70.6257049352927	104.384119670252	106.315608411032	121.964368234995	139.822609455247	260.281909496792	602.719405593651	1000.33920455319	1333.04906403948	1357.56162709566	1409.33410831403	1410.89862914403	2004.25170473016	17117.030368396	95131.9755253025	97550.815967853	7358.56387551276	1722.23136462969	7349.94428028731	21797.0729144449	9015.40451235063
275.26	1.89186730890364	17.464685542067	6.62863475214539	10.0650375348735	5.38486114421569	12.1597958699672	14.6428995236442	7.5781290904802	5.94368809366258	-8.22409692562218	2.92381113919451	16.0548692243525	18.6451194466158	8.87369888500234	12.0528036599267	19.5962628476516	8.55679497896836	17.5249038073876	10.4021681758593	9.88953040519137	13.5392246178938	22.9653490964631	21.8149158837772	6.87886370039354	14.9114327715342	24.4589221943644	40.1786910728937	47.1293390716194	36.3690274442967	43.814274119382	54.2100945290305	60.228385739271	86.6353186667675	97.7163291261072	76.7797470485157	123.285353717036	213.534445325637	555.837638167023	929.982396369624	1245.25361060014	1371.46102726217	1316.8634515983	1359.27583184431	1802.18886820617	12168.5478111628	77997.6227947329	93035.859275608	9118.20630734621	2196.7101584976	4708.61057172611	19016.799981566	11310.8915747224	2279.57514181039
279.76	-0.61311967891567	-7.66836806433845	-10.906345600618	-0.93197000997949	-16.5116643217523	-12.1917509808684	0.8374405738847	-6.38542678837038	0	-9.27517360045279	2.84266154148811	-9.7030601117824	3.53709836748769	15.960711721096	-16.3218918269238	7.86945874480252	-15.3250326128768	14.7360041342186	-2.52836469370532	2.13667758414183	-11.0572955242606	3.96941368222265	6.90540190771264	-10.50962420292	-2.26524530239299	8.80743382879835	17.3615743231946	2.16138098330504	16.8173777686757	39.1903629857439	38.7912537598223	55.6078612377233	54.8776284316547	67.240442770387	77.7965843368279	157.76513574694	455.236498683086	847.401793475752	1231.9469006629	1261.23653314744	1247.08429692472	1265.8901166948	1561.14194382008	9652.54617723185	63609.8258201139	75855.7228921864	11126.0793867513	2437.82535128061	3638.58939312617	14958.5554079619	13871.4812410087	1901.26026789089	1448.27926126802
284.264	21.5903072094002	22.4158500131305	-3.77449108508053	-2.21744975663166	-4.21610600401658	15.8225508366668	7.43879546227876	5.37596286614703	0	6.08787724713871	7.10176511009469	10.0376659134211	-3.78714124229511	-1.64218606700939	3.58476127955534	7.09537918149255	-21.6694829556865	-10.5184764846238	5.29388179977333	9.65927311246183	5.01119686700068	18.4167428707572	0.469432082140502	20.0045609893118	3.01824935437914	9.63960130036604	26.0244466642132	26.7415465704979	22.9823027878563	41.7580803508462	57.384403146937	70.5645815769603	61.1356331165684	93.3080573906188	112.131481498351	353.053406562216	747.493080544814	1140.98016736651	1264.25767912275	1194.12604592956	1206.81467375153	1368.20680008317	6599.77431851779	51978.2945593315	60572.7836423943	13431.9472767675	2669.8234338786	3132.35481282758	11291.293734851	16239.2018041647	3763.58548550082	1469.67028883049	2882.03536024999
288.772	4.96489939787724	-8.87094950501305	-6.69068404508828	-12.1588535480212	-15.5811008174922	6.6482114994912	-5.5255830727142	-4.41946058987322	-4.70423320020595	12.0863739554494	0.639422406290306	2.65706154366576	-9.14971727684676	2.71688500832162	-20.3339773721548	-0.372661004178407	-18.5162872220355	0.828671571086279	-28.6637462275379	-8.6511570381536	11.8438341908275	12.0537679745782	-2.21898117048223	5.15784682050539	24.4579004168442	11.4905304796883	19.9169107156736	22.9475339602647	44.2304351455942	51.3592821419995	43.2487468774837	50.4123089818498	66.2177493407226	92.5059995749128	285.250379865276	630.886457830507	1046.95515686194	1173.44148608474	1129.51184503529	1088.78712090519	1161.46704673038	4222.22350885188	42991.2666516662	49183.4473904985	15373.2877669976	2550.9645752426	2971.64627123733	8038.46779381396	16367.1785525223	5853.02482973723	1602.18993822435	1726.72476137179	2467.97682464404
293.283	-0.52878757680334	-17.9512418719739	-20.5226670696095	-11.6548295750008	-18.0611885144676	-11.7893498464598	-3.85202160478206	-15.0387215568195	-10.4424214727179	-11.861196270701	-3.37103948844733	-12.7345885610872	-25.1673259668084	-14.5094558140034	-12.2721539025127	-8.57311188255215	-7.55264977595706	-23.0352928422833	6.97791513473672	-5.06766240377088	3.17880326214766	-5.13515561773683	-20.8445724957258	-14.4201088397137	1.5629360668194	12.9132125080677	11.9788486738373	26.0972862692121	30.8679475022901	49.9650532710984	48.365270149177	73.0288237658722	74.8465488070302	232.715461655118	520.090824748454	923.854018220646	1095.45456816871	1091.93103563696	1068.26686527912	1039.03769227113	2739.51274710014	37269.5337550631	41140.4778170184	16277.9492787557	2526.47291182539	2855.87417725052	5912.69753970791	15389.6774326711	8371.43641308492	2330.11451097311	1784.92877934383	1662.84476679993	1608.65639489935
297.797	11.2622147739394	2.74398689776282	16.9705649480508	1.9453502932706	3.36250441294502	4.62699757057175	12.3527736119714	9.63763131848679	2.98683873495144	3.73859097681408	11.5705936759414	0.704476889093984	15.5046622455246	10.0847335830508	12.2300941779893	16.2534286346089	8.04288599246045	4.99837663153464	28.2878789114423	22.7460006590074	7.91330666152112	2.48567013577855	8.64840637518955	14.358956365745	25.7223128210933	22.0610669420893	42.0380895028271	63.5228329590452	50.4054593961838	66.8659742384457	76.7464598517594	90.7481615067591	205.655371361462	483.181797075916	860.567436651015	1114.71452338715	1111.46662282039	1061.51691453382	1025.81058134086	2061.43235021566	33344.1192672432	36087.4893449728	18921.4014202716	2340.73361388921	2807.9472632211	4461.67592972708	13266.9434105769	11135.9047966454	3174.20086215166	2328.46840860045	1957.3321738306	2228.37884141948	3316.21607303198
