500	-0.00646754915134284
495	-0.00706789082390501
490	-0.00775997417737433
485	-0.00837436142295495
480	-0.00878814152957529
475	-0.00917817112827665
470	-0.00923659004102529
465	-0.00924498465708705
460	-0.00991215361026767
455	-0.0106536878066041
450	-0.0115551288734892
445	-0.0126596302590895
440	-0.0140380509294059
435	-0.0156164052708757
430	-0.0175120789166375
425	-0.0194333307725816
420	-0.0214440255008251
415	-0.0235060135187827
410	-0.0255117943267622
405	-0.0273992349306985
400	-0.0293780486847329
395	-0.0314233773210402
390	-0.0338635858962956
385	-0.0364071729463913
380	-0.0393004563788629
375	-0.0420318834202248
370	-0.0444701580436846
365	-0.0464217749320393
360	-0.0476494210171824
355	-0.0485461248268264
350	-0.0490285957107239
345	-0.0491866028282153
340	-0.0493817194662833
335	-0.0496326050521924
330	-0.050217855359962
325	-0.0509962248736065
320	-0.0519867686464009
315	-0.0532229080669498
310	-0.0542848939345082
305	-0.054863640651774
300	-0.0545075501856775
295	-0.0535311983274245
290	-0.052640550728947
285	-0.0522770314258862
280	-0.0526492519166964
275	-0.0531545373497
270	-0.0555305874021768
265	-0.0580709136963367
260	-0.0616552310989138
255	-0.0655783985141788
250	-0.0696796950912037
245	-0.0736765610229996
240	-0.0748096211150486
