"","MOBEAST001","MOBEAST002","MOBEAST003","MOBEAST004","MOBEAST005","MOBEAST006","MOBEAST007","MOBEAST008","MOBEAST009","MOBEAST010","MOBEAST011","MOBEAST012","MOBEAST013","MOBEAST014","MOBEAST015","MOBEAST016","MOBEAST017","MOBEAST017b","MOBEAST018","MOBEAST019","MOBEAST020","MOBEAST021","MOBEAST022","MOBEAST023","MOBEAST024","MOBEAST025","MOBEAST026","MOBEAST027","MOBEAST028","MOBEAST029","MOBEAST030","MOBEAST031","MOBEAST032","MOBEAST033","MOBEAST034","MOBEAST035","MOBEAST036","MOBEAST037","MOBEAST038","MOBEAST039","MOBEAST040","MOBEAST041","MOBEAST042","MOBEAST043","MOBEAST044","MOBEAST045","MOBEAST046","MOBEAST047","MOBEAST048","MOBEAST049","MOBEAST050","MOBEAST051","MOBEAST052","MOBEAST053","MOBEAST054","MOBEAST055","MOBEAST056","MOBEAST057","MOBEAST058","MOBEAST059","MOBEAST060","MOBEAST061","MOBEAST062","MOBEAST063","MOBEAST064","MOBEAST065","MOBEAST066","MOBEAST067","MOBEAST068","MOBEAST069","MOBEAST070","MOBEAST071","MOBEAST072","MOBEAST073","MOBEAST074","MOBEAST075","MOBEAST076","MOBEAST077","MOBEAST078","MOBEAST079","MOBEAST080","MOBEAST081","MOBEAST082","MOBEAST083","MOBEAST084","MOBEAST085","MOBEAST086","MOBEAST087","MOBEAST088","MOBEAST089","MOBEAST090","MOBEAST091","MOBEAST092","MOBEAST093","MOBEAST094","MOBEAST095","MOBEAST096","MOBEAST097","MOBEAST098","MOBEAST099","MOBEAST100","MOBEAST101","MOBEAST102","MOBEAST103","MOBEAST104","MOBEAST105","MOBEAST106","MOBEAST107","MOBEAST108","MOBEAST109","MOBEAST110","MOBEAST111","MOBEAST112","MOBEAST113","MOBEAST114","MOBEAST115","P1_PCRPos","P2_PCRPos","P3_PCRPos","P4_PCRPos","P5_PCRPos","TAU824001","TAU824002","TAU824003","TAU824004","TAU824005","TAU824006","TAU824007","TAU824008","TAU824009","TAU824010","TAU824011","TAU824012","TAU824013","TAU824014","TAU824015","TAU824016","TAU824017","TAU824018","TAU824019","TAU824020","TAU824021","TAU824022","TAU824023","TAU824024","TAU824025","TAU824026","TAU824027","TAU824029","TAU824030","TAU824031","TAU824032","TAU824033","TAU824034","TAU824035","TAU824036","TAU824037","TAU824038","TAU824039","TAU824040","TAU824041","TAU824042","TAU824043","TAU824044","TAU824045","TAU824046","TAU824047","TAU824048","TAU824049","TAU824050","TAU824051","TAU824052","TAU824053","TAU824054","TAU824055","TAU824056","TAU824057","TAU824058","TAU824059","TAU824060","TAU824061","TAU824062","TAU824063","TAU824064","TAU824065","TAU824067","TAU824068","TAU824070","TAU824071","TAU824073","TAU824074"
"MOBEAST001",0,0.416431662420041,0.603503388725628,0.696709782365978,0.675325862198065,0.570147596383744,0.566564975127088,0.520889370456932,0.43474370526105,0.504895550992849,0.720901307820518,0.474707575071274,0.650360552532013,0.475156796605482,0.587691629172926,0.60047150744912,0.481381197999861,0.465059388134093,0.472886320935776,0.452270578376305,0.411820511461767,0.623356455731986,0.616415755050175,0.590771841083537,0.395471858842474,0.57809135801454,0.55585928377584,0.59901032052438,0.444691201901324,0.511131133106348,0.606011256658156,0.447876681331735,0.57098583594139,0.67048897292741,0.581855109946727,0.49834661758843,0.654126874308274,0.36481497946954,0.455526278276406,0.58720970410135,0.653648834655655,0.455665719337681,0.635529168728138,0.559563371713765,0.442063435816201,0.547037574874009,0.451380686873454,0.462030729574089,0.452389193122557,0.475777456692132,0.566734038558101,0.657554706019375,0.600859500931981,0.527670802823201,0.522630269085172,0.470461084483466,0.463569062926164,0.638670718916692,0.65233569746118,0.504983967671196,0.622715998915438,0.575131414604555,0.581897322759525,0.557974562310845,0.488505126129916,0.523034461128318,0.541838645297715,0.541450074919644,0.512602565807251,0.667447504511537,0.68278567135324,0.564260514893805,0.546709860280315,0.446072776244383,0.485739545360962,0.62472749372969,0.617090163501752,0.549207039254459,0.66650547250977,0.596467078161786,0.541593229436307,0.569003596259704,0.453874205473661,0.523825797782043,0.519342882358225,0.458055499065573,0.488776843342112,0.673613381793578,0.661834986282831,0.52583143067915,0.573206761760468,0.508585648886521,0.430423102123896,0.540505109237545,0.608889391928002,0.506452021081057,0.592301414446009,0.521850259353312,0.561861371144378,0.535701686022797,0.45722926384929,0.481787090266046,0.534849993403895,0.472234047720409,0.52630669942776,0.504941246488303,0.503845850495136,0.500244921655308,0.532323382299324,0.422407033627945,0.466639226805695,0.68074095101619,0.427878895346177,0.485284635788615,0.68288317647785,0.490958298952713,0.925709991165671,0.933172449842655,0.965882553727059,0.967479971326487,0.926512583331395,0.839146530359356,0.755160560101984,0.566410759703761,0.504807040303445,0.531033023650067,0.782333849327197,0.488251661896346,0.552606745349484,0.629024725511947,0.556296876294925,0.498116794331576,0.562907791451687,0.508703560987329,0.463465926220935,0.562947848565123,0.555299029135804,0.55027523152738,0.727051581476405,0.803982663870787,0.59928078965447,0.645452103749273,0.595249319388154,0.49161339371339,0.778547724362482,0.473293416275626,0.532013625649324,0.599579816118226,0.49758745251703,0.685051469551883,0.670699308211085,0.516813251578542,0.660823625783835,0.764945657152699,0.519379987114041,0.619079971636138,0.842166890329289,0.573140516441487,0.572852362004242,0.708358315329154,0.529976400344147,0.833004064304718,0.470064160575409,0.528668971663781,0.634851277338538,0.740303409634241,0.521078762029251,0.576097550904184,0.663818736160505,0.483748896245955,0.671477040883422,0.692665538123196,0.447290622121383,0.707582972384849,0.823438893371719,0.562606081279839,0.545334487268289,0.78227523627741,0.50055764518332,0.805240387315171,0.484143203249697,0.529479603531763,0.677390836194472,0.923376942869783,0.735565922660683,0.756691563697221,0.633898629702663,0.509188795479319,0.574728349446479,0.645156212175892,0.863348694518938
"MOBEAST002",0.416431662420041,0,0.6141501122961,0.680562959022205,0.710835720289536,0.615100056831128,0.561864871392131,0.468687760283721,0.37944702606935,0.568269174204126,0.739488081287669,0.442944871226096,0.621775564312216,0.443612827827514,0.622710015208042,0.564254647266719,0.461949432017604,0.361472844250869,0.399452204965275,0.31576846729087,0.317963956156099,0.576057221109731,0.616124686427257,0.592562714112057,0.447210295411171,0.515765288124231,0.515212328724814,0.52277052641486,0.38812073382908,0.507839579285728,0.628866810090706,0.413381204580521,0.53840249198106,0.636046314449168,0.510001889761163,0.434208809432267,0.64762806146426,0.408625964799111,0.349298453788093,0.561580838803816,0.594930767221614,0.385459189737627,0.579394131429953,0.514962299954321,0.461526951998977,0.437031636333679,0.329536468481753,0.47804589292176,0.42294103746693,0.386016334912688,0.479486673365872,0.605856654609523,0.610291528994185,0.430048761578094,0.446381066933401,0.362126411989782,0.337975385761926,0.559418826830767,0.593274004678619,0.386305031270807,0.60278289863793,0.49718165041863,0.505232255652592,0.455410372807995,0.344486565455997,0.40485641525629,0.429471295027142,0.4180648761562,0.419304894393862,0.60965632308907,0.623783189346683,0.43340519692155,0.448964224501553,0.399754321065797,0.415077093153276,0.599098345755317,0.545025490342578,0.492041276505937,0.651835775004522,0.527203376668794,0.565924085405227,0.508408501017827,0.386352710103613,0.451245082735445,0.504567808953278,0.432628910596667,0.489820781706055,0.667664787967293,0.629970981969264,0.479383285164324,0.523323292461163,0.43002670790852,0.432875481649801,0.539860712886373,0.603150998317904,0.533431142576876,0.576925182242891,0.497468580383038,0.506317086168146,0.483709596611353,0.421772274902334,0.4496851470013,0.500884120912307,0.428774768811711,0.529350482846073,0.4703913492257,0.483425187453698,0.404593346618445,0.484001291274035,0.417614628773101,0.403082983386433,0.614065839375162,0.444659715322088,0.491344185554986,0.628437545672389,0.504874314398124,0.944914695158013,0.950587314834133,0.974744570631186,0.975918770779046,0.945653046563591,0.80248856353712,0.694981674168905,0.573149968707326,0.496471256827849,0.473630397293078,0.730048072192189,0.507197900288999,0.556310044580834,0.554573469673624,0.521490044078887,0.458684465441105,0.527922637732543,0.481582888163511,0.452658557708418,0.517986847591005,0.52009253910438,0.497658305285283,0.686939280513707,0.775242232651342,0.572318877294127,0.600725547373103,0.556660594218004,0.471816220995659,0.730317613403037,0.47236751652745,0.49295891744906,0.566497581091183,0.489517205752349,0.642399504172227,0.619067622482992,0.504465187170148,0.624437649013282,0.706299319611391,0.479136781641781,0.55791906316019,0.803942190834984,0.563185645874283,0.539375971560458,0.662604912297231,0.473325879285693,0.789974467491569,0.503703895883999,0.520205607200888,0.567193012913913,0.699429901326637,0.532714920679321,0.549728558149308,0.616434142864596,0.537501225499438,0.641360082580242,0.645669860841277,0.489808395222218,0.641922674648588,0.79440678150291,0.554333678582761,0.535634503961467,0.748266517308435,0.501498554444035,0.765097629784304,0.498289925834558,0.522182829026096,0.630762023844492,0.906971188840219,0.692002597913573,0.712807540254573,0.583238959586991,0.505447217271601,0.53717417160214,0.603150505561666,0.866922004608417
"MOBEAST003",0.603503388725628,0.6141501122961,0,0.493494305056444,0.485132994539558,0.560378118381102,0.494585317921832,0.507057078854984,0.551431489969125,0.49843693045152,0.583101222766447,0.468771408499256,0.500825073070197,0.509894149045113,0.451440501630398,0.450635830706166,0.47291992936663,0.527713863992508,0.525613670788155,0.606473840152226,0.568512568582601,0.456198957786987,0.451527464039118,0.475228042619446,0.482146875962736,0.527295173276279,0.522948206739698,0.55985048652007,0.587278034794171,0.507023698245174,0.516578836768776,0.570010565021817,0.493660340751846,0.48540045013721,0.505296489212257,0.542360267222469,0.507138818894119,0.578924378255687,0.584268025591371,0.489581513720435,0.434014042449771,0.54302251560492,0.506704899390019,0.512313674249875,0.49120444873449,0.510683713470207,0.588589708736637,0.533229938253043,0.498486034326824,0.552388777473521,0.526019920431276,0.483191495066755,0.525049301351363,0.533620314402139,0.51985389929473,0.596076596216497,0.597713508620658,0.484727037301373,0.464021525659383,0.539287643140468,0.510735636691002,0.506718501015479,0.502789336874688,0.513780131968217,0.603078892243627,0.542165748316858,0.527942806129412,0.576262373617026,0.544136806811937,0.504357168943057,0.586476467822785,0.588055980757863,0.51253151492599,0.570291645629655,0.539013781862099,0.477278936747524,0.436945070900084,0.487782294214041,0.503447189187975,0.506889305467973,0.534752783774062,0.429997253416897,0.556116158240318,0.478723344764839,0.5102593675607,0.547545104758127,0.480713451152454,0.49891369092407,0.543253671317551,0.503723536234225,0.461445924336355,0.569601475075327,0.603022955262415,0.507465406652413,0.477678307027815,0.522569636371011,0.533015583505325,0.500433007637615,0.50483455448225,0.527752397653418,0.558796318081565,0.541794458021919,0.538424338329853,0.534545041287663,0.478139286874335,0.544922898697897,0.532806898386735,0.561534641520344,0.486335754334413,0.607534885888125,0.628630793138187,0.664416979762204,0.63936868964692,0.619259382678823,0.62633480295896,0.588487500150637,0.952874877121714,0.959128743276168,0.978960718046378,0.981197430155345,0.95482208279936,0.816653317617797,0.702312501974007,0.627816104694403,0.65866175584207,0.65634155106831,0.699362718806576,0.614895216088441,0.633627730437841,0.675927035671397,0.639066306122557,0.659455373205276,0.6468698622484,0.670854204455967,0.644016150652625,0.650935370049145,0.636638433662225,0.659828685913582,0.708127738467073,0.796462495383397,0.616135548927951,0.65254269853871,0.618238670746158,0.660334125930272,0.713274006889918,0.664319706243438,0.695523933564485,0.678967273467322,0.664714092268139,0.657153011084386,0.676261472709121,0.690693948164667,0.715694164659694,0.709698389458272,0.685745723004549,0.665994740532742,0.824419646802424,0.627554809676155,0.578859428472454,0.6829853822164,0.645086841632304,0.761206199511516,0.667187473121376,0.672535891271729,0.685779855656046,0.664350694580821,0.628279503081206,0.616471441383156,0.647301951509444,0.654946220981141,0.663539427389781,0.643293655402804,0.675246381389809,0.684638814195133,0.806711529272936,0.618256683464744,0.637121524135873,0.713691443693721,0.671775747935162,0.726265165253713,0.659643188992815,0.673054577995055,0.707888595147941,0.887965335030517,0.692080265255958,0.710090474279504,0.630577933826687,0.662446471193688,0.648369545076292,0.682930299058456,0.833384191461912
"MOBEAST004",0.696709782365978,0.680562959022205,0.493494305056444,0,0.499698079742599,0.613894377551662,0.570825068526347,0.575250794923847,0.618792315532965,0.566610479870589,0.577302617822067,0.548030390538111,0.600768766095444,0.552353021104261,0.49443973615746,0.482438192086281,0.575995966145675,0.59715968769978,0.602973060467395,0.680392143779497,0.656785451410641,0.575482734452139,0.481798366363188,0.51763698466729,0.594794658959868,0.609885723250865,0.612233004612022,0.622266376328709,0.661202798318478,0.517916941424391,0.619583388705746,0.646828698846383,0.609173299851517,0.532267619177078,0.573290964830139,0.591626034593524,0.508426641476586,0.654217994842278,0.638735669623072,0.503894062900681,0.604900280043421,0.622429743008505,0.54706983355239,0.622242197533605,0.58754639463182,0.602686785142986,0.644708881283796,0.558669785142544,0.596190658877429,0.605805579873008,0.61030737048257,0.489694552808739,0.50443863061248,0.595575594921898,0.600393215336369,0.660035302790066,0.662063363654787,0.48366144543657,0.601083705346507,0.605607702384443,0.552082604524423,0.603562068114047,0.590434478828542,0.595723930861777,0.664640302589904,0.629872661653795,0.61049790634222,0.63835319629606,0.632618250779398,0.514978202540774,0.61386189970821,0.645949707958944,0.568429359829095,0.62974246661061,0.598703577165359,0.503699819666278,0.534448837868871,0.585488306424706,0.544625824220136,0.607769409715143,0.56535611520251,0.539991882035271,0.620175406611744,0.571949362855534,0.606207919336015,0.598025324836547,0.590573939880412,0.523424311420645,0.572159345164019,0.570284964712368,0.518585507096767,0.615774495598726,0.647232272028721,0.544023945662349,0.513796397563801,0.579765445577346,0.567412483722557,0.596161040252855,0.56212576803635,0.563623392249529,0.622469085136685,0.589958964567351,0.616818548381519,0.611748117518454,0.548660585430632,0.576987274447161,0.570666204106719,0.605563186336106,0.530080801494944,0.686958289731637,0.687597354928879,0.699972725072645,0.705316819726981,0.693128299642409,0.669195164642875,0.669706652564717,0.943784282412688,0.950589240588148,0.972365255334658,0.974833816192656,0.945867433605803,0.837886970781054,0.744136626651998,0.700506281120219,0.699688462669847,0.697253386019504,0.741904090849889,0.657430473747959,0.679476595046409,0.726390234399292,0.678698154712915,0.706117428493738,0.700189799689358,0.707686264895623,0.703688527185552,0.689329161393773,0.687084090159944,0.694308447436033,0.752094254960214,0.826185541983857,0.679147611066924,0.7055637212842,0.69118479480721,0.688963628547445,0.740568883761048,0.694397703595692,0.723522775028679,0.721863729814544,0.708106638679579,0.701273302072165,0.715679340130173,0.732855292844817,0.752172919142445,0.735883751925903,0.721997034354972,0.694484860435328,0.844113023321352,0.672031953992156,0.672565747874511,0.68761282590738,0.668001799256034,0.793569547515395,0.708898676124178,0.713150345817248,0.733028225835762,0.707924373496789,0.691786907410454,0.655901391633658,0.689497451149002,0.688399177894496,0.700155817218149,0.694801525305206,0.726861558466719,0.718747267929463,0.832394327507788,0.682015015236759,0.684194587000795,0.738919245222775,0.719309352044798,0.747407871215504,0.714422562480574,0.737999631286537,0.734992003529159,0.886213495862685,0.725504903721201,0.736677601693025,0.695962630364193,0.711125440224327,0.704811876180439,0.722428087094101,0.818956272695173
"MOBEAST005",0.675325862198065,0.710835720289536,0.485132994539558,0.499698079742599,0,0.592350310228945,0.600534982529537,0.599152957939791,0.657909992804589,0.52043417193755,0.641885813706716,0.586665718736238,0.604844423104688,0.623302381208098,0.442630203214216,0.482027366624831,0.580189431684231,0.639029651980899,0.637307966239061,0.705857231405571,0.688479614606364,0.564942754751051,0.431011112493848,0.408970994208823,0.597754669149982,0.634255481679561,0.637022015314074,0.603098865309545,0.680049779397099,0.562802800448106,0.61799580962578,0.676437588337439,0.599554436149406,0.51220547276362,0.552501421271094,0.642213231756847,0.509425195762052,0.681484762941238,0.667707242975561,0.459515976444391,0.55904523569081,0.622425444684165,0.441267890343685,0.616925610413763,0.603048033168237,0.588747367198007,0.677190500967698,0.604042744285049,0.627281568792209,0.657660833923665,0.639199086258678,0.490937268682399,0.490783935194172,0.617503809741688,0.596990519906698,0.6863000963369,0.68736456357936,0.484618295935048,0.577283401243834,0.632580676120326,0.43871455849485,0.639079898446395,0.606537998194388,0.600446289081231,0.694830342727061,0.628282194740247,0.633291360682268,0.662007044076833,0.650648390219552,0.515446934478216,0.549789049474473,0.681119768539225,0.565913156803138,0.654644814346967,0.645807799132529,0.434202206969743,0.556500695080188,0.583243460916722,0.43300905050815,0.630693336167822,0.611387618696665,0.56160436705537,0.648150819584136,0.598426133671387,0.618513225489417,0.648961944943398,0.623829941601151,0.4671666367713,0.511339910130438,0.610440190831397,0.503097060958036,0.630337401608148,0.667352525369179,0.49338793237118,0.526476994636548,0.575116595934175,0.492782208510963,0.598362823543204,0.58887469448391,0.531851655556255,0.644283889398192,0.620364866166112,0.620519230616528,0.625000216569395,0.579113113073648,0.587540526762957,0.579704084674,0.627298491648505,0.531604961525851,0.700813890510738,0.69625101342851,0.716673010127357,0.705448216135316,0.683513122528472,0.673517653049392,0.650124362992352,0.946493378680464,0.952793004882608,0.972899801319811,0.97517883389145,0.948431776134914,0.83892836656388,0.728819104186369,0.669208345965106,0.694142726920964,0.714985070056877,0.734314400056724,0.654970978469258,0.659486888731396,0.713774405365565,0.681083031655742,0.714469774966907,0.691043547323846,0.693192936446753,0.697601369218702,0.700435959240277,0.685095736637715,0.710708833821165,0.754458317194869,0.830590851724305,0.678840005923744,0.689378000504246,0.694562236790059,0.689217178137606,0.737486437644648,0.697249164978232,0.724212122129176,0.717454966161234,0.717224048107389,0.703062633283971,0.713754747709,0.732109354250906,0.75459849316312,0.749050634906015,0.731306946220017,0.692801254099795,0.846276453339831,0.682478717245741,0.671840104565821,0.701096837373045,0.680609232018213,0.785675633970591,0.716417068010885,0.714738184599319,0.733460945993658,0.70334503030087,0.68059535498177,0.676502837075455,0.683872018213208,0.697119836109904,0.706764658244738,0.670023407860877,0.712693938005947,0.731298586409715,0.830971109305185,0.686297354191912,0.674145450109626,0.737764825823631,0.71542924125822,0.735451725592905,0.713883997482479,0.726310412271218,0.736354094256382,0.896234248097295,0.724282811099194,0.745199501443273,0.67786774472666,0.68672931107027,0.698822049759124,0.729321485872419,0.831005078231882
"MOBEAST006",0.570147596383744,0.615100056831128,0.560378118381102,0.613894377551662,0.592350310228945,0,0.52817049783895,0.572669804037385,0.580427484137047,0.574562045791776,0.638771805093568,0.578732171815876,0.608110864500981,0.518524288847167,0.559797617063254,0.57546434446512,0.59129172554707,0.553567652904444,0.564402442794972,0.634944016942008,0.587591385265374,0.670150869063163,0.629882804460301,0.618559506385144,0.46001318341784,0.653442901168187,0.590326449170777,0.68111077792751,0.590319273956269,0.587092838648496,0.632766922228696,0.575262466149837,0.617518500302237,0.671443075127528,0.658781897718434,0.553701849633345,0.654756018960152,0.583202672206698,0.631805036212481,0.603160622139156,0.681278214400091,0.500210814283565,0.646126184349188,0.647419481330513,0.544055174002148,0.610730432519705,0.619281428447317,0.63745217753487,0.606459306915228,0.600727032941186,0.647487004966783,0.651350194010574,0.607096380668005,0.559120089985409,0.619523423526122,0.640827786377709,0.621592321552167,0.647809311634087,0.682959145646285,0.577620026831734,0.634383357874808,0.648438896193838,0.624315090222941,0.630825615536047,0.633343990340406,0.662064138593814,0.635558841771221,0.624877745740757,0.625244096081635,0.649539572610664,0.718369077251423,0.633120593630972,0.639095389152568,0.522792048216978,0.577500719134611,0.607740553477237,0.65865033298419,0.541595144966279,0.643753938497517,0.616300459768145,0.552240315902163,0.60359835883788,0.571817621845128,0.567359046048618,0.566672309689069,0.519018355903231,0.518548072283483,0.653289785893896,0.654472122995803,0.528763384920329,0.617641316518265,0.583863374227365,0.56344578581235,0.549798668785282,0.612006541554574,0.442490275940508,0.619156251270094,0.563078256864578,0.535450529219064,0.609056790429312,0.524130983505988,0.597037697474414,0.593180891835422,0.543772252060205,0.574892728723346,0.611527567906012,0.591400782613851,0.567927143352135,0.582763131767854,0.630739672397486,0.651843412379508,0.73954674925379,0.648298811444179,0.639579366201953,0.742774580244993,0.562819977229853,0.917639256917356,0.931709738710553,0.958510145835882,0.966454725775284,0.92496720138989,0.871559457200344,0.775935542435669,0.672868119867635,0.671535013952964,0.681819931624996,0.803948095886894,0.598196266492587,0.661341141728427,0.714267121182331,0.669767001242719,0.663439811956861,0.684964850964315,0.665948255693165,0.655426687096753,0.706891591203105,0.678684962359149,0.68487490450805,0.790424589782591,0.850259259401243,0.672968564966106,0.715788006058937,0.690697953793072,0.633389526785801,0.797700163196053,0.639814561362953,0.698928496129635,0.728188033447221,0.658298482506352,0.728953708713554,0.748293989323138,0.662046398359763,0.756992089728115,0.792443438436324,0.690297553336696,0.704456951101035,0.876924040975199,0.674557258500506,0.659794588248788,0.75543702184641,0.646708773238244,0.844315754511355,0.646497367512283,0.680395029955557,0.733964334769903,0.769246257806197,0.6256235380196,0.681912536312474,0.720934241289328,0.651242526718692,0.731518067946292,0.713432203661753,0.657497875784372,0.756392927412649,0.863942640696729,0.66671904186023,0.664886202014153,0.801113316761676,0.671510258458895,0.811917728625604,0.650916119359888,0.667285622539301,0.7550740048782,0.928770042385923,0.782801569287818,0.781944556393035,0.711795700667072,0.673892031264765,0.708104817072608,0.734289787190004,0.846170687309706
"MOBEAST007",0.566564975127088,0.561864871392131,0.494585317921832,0.570825068526347,0.600534982529537,0.52817049783895,0,0.482752677615653,0.473940678186966,0.548703424740413,0.582217457163531,0.478050138530674,0.533078147431496,0.496155066241908,0.554593949104195,0.516071121675878,0.479841897516505,0.465668115349742,0.454746330036533,0.574625995179571,0.545773608711155,0.544873984850183,0.539818892563125,0.560255237150772,0.440380763759667,0.55289143764025,0.414713479180619,0.577818486522402,0.509944878411606,0.537729317112807,0.570747001334197,0.486421523301894,0.486936203005994,0.557477095545538,0.544086011501899,0.479591472832065,0.554872476708609,0.551544348277201,0.535064145074738,0.536380820617595,0.554891712907918,0.470977966619325,0.586269539179266,0.547390037619205,0.454814129652353,0.479792804142105,0.530286836269485,0.543501498778203,0.478642074949629,0.537052897795002,0.546091140214521,0.565046354461673,0.563607437545051,0.459512540713802,0.548847590596442,0.563016814175697,0.536505191240688,0.578946872109323,0.562137820289046,0.481932113612725,0.584508670808476,0.532846181635434,0.474058589527194,0.520722738525583,0.551659461853079,0.546687563860338,0.525809036591557,0.534664174895507,0.523495948238295,0.577829849040216,0.607865666935661,0.547763114353946,0.532455227733732,0.526722457417003,0.5133075615503,0.582169813716566,0.56353916638167,0.465377089438928,0.599618313651365,0.536478457753613,0.536862657749191,0.501866573574966,0.484103944592236,0.495631284579536,0.512768372743129,0.549336557273793,0.517057287938041,0.640131155237947,0.614015908879144,0.501622324138416,0.53898243515948,0.541985371109093,0.556851371242998,0.529676981301906,0.558075233256278,0.493941613534658,0.556260882022,0.520327982314015,0.484861151310357,0.527558791937005,0.529955474233616,0.557998572524181,0.529914716965647,0.470505395704935,0.506390062142086,0.520805427499825,0.509118626842076,0.510229647815885,0.506470495305496,0.571514657084922,0.603610690468693,0.67183184165948,0.573825041604024,0.601280433678675,0.652126905100157,0.573558139156878,0.947690810724634,0.956340653706102,0.972658433328534,0.977438419507269,0.952227174684472,0.810143515735299,0.705559143634434,0.625394998085211,0.632528971067935,0.633018590620285,0.71082679808153,0.571545067511163,0.644519075802949,0.652434386585443,0.631302534250804,0.624542740522778,0.633066296600013,0.65139721511736,0.629432570743247,0.633065083739665,0.612420158153244,0.633188660036077,0.706241095435662,0.790729801166387,0.635611663549828,0.676310875350042,0.630133836561445,0.628527715241,0.700498589816279,0.618085686723062,0.657874993418859,0.693573083459049,0.634651160138599,0.653716590096665,0.682627025828084,0.639539949464146,0.701687623687919,0.716941479079189,0.661640287988335,0.656002391441846,0.816527163942273,0.624108777105175,0.595088010885874,0.673969235450914,0.598855051572312,0.763903965647228,0.625699948387974,0.649945834068813,0.642567953805375,0.685567338452553,0.62225720446821,0.603854351994426,0.642076194916209,0.654676073329446,0.669032261557238,0.647878261133871,0.660053305597088,0.691340408730234,0.805360639157124,0.621383364248715,0.619098943039472,0.705170642806438,0.637503523921899,0.733332648606051,0.646670606419425,0.642319747071307,0.690687075894794,0.886758274840025,0.714996050625384,0.709847403341889,0.644959471872571,0.634569038679946,0.659873671735586,0.672006792977742,0.828213470009663
"MOBEAST008",0.520889370456932,0.468687760283721,0.507057078854984,0.575250794923847,0.599152957939791,0.572669804037385,0.482752677615653,0,0.414293807554465,0.515809821682236,0.623781211402,0.393168327220204,0.533557526004923,0.433253112196328,0.568676323294331,0.492608418347199,0.421733026731305,0.434812973028779,0.422414621387623,0.490684375232844,0.456229278245346,0.487536577265866,0.546950060040069,0.540470039860609,0.429838330189413,0.407584425747323,0.477820241124011,0.514396295672236,0.464874008360948,0.454345131785258,0.540807106331543,0.447956025950837,0.478880836169856,0.562283178374287,0.508067918395605,0.443900354601331,0.551269741304584,0.496190367776768,0.411656030780139,0.49435417030512,0.513485087884144,0.427233534735475,0.544612299885597,0.414587732967855,0.431037693096773,0.463863574814809,0.436260900266561,0.474018857480482,0.39625238462754,0.427928538660555,0.476371262392646,0.544548970669388,0.547304370067658,0.457495161424905,0.434899672295591,0.458484624698436,0.449392532317907,0.499773096573026,0.531855689860842,0.427442719619196,0.547168143435253,0.4125032626899,0.469947523072491,0.485127452670703,0.451928047738568,0.458234759655911,0.421731853565394,0.449202986165195,0.45796008996466,0.53370164462702,0.56714191671953,0.478177311750711,0.418786915721729,0.450562529913665,0.472971081478045,0.578178827623764,0.518629946169018,0.468374234357427,0.61362118639822,0.447259707397095,0.507284003166268,0.479972160820406,0.431286438723649,0.476108765480073,0.486867658091862,0.492378351529059,0.489121168916136,0.597875956172103,0.591914164971101,0.479407124833904,0.476791571995798,0.464996192971198,0.489251598683453,0.510106886988052,0.560868183472089,0.506796499512736,0.538204703756128,0.463303953800789,0.476322109711039,0.509668104419664,0.472749513422576,0.488597322413359,0.456615202113701,0.429860261918255,0.49408301372124,0.460111414038716,0.488949384772333,0.483060066913345,0.453834885192841,0.503538156046181,0.518854332641247,0.632698350559812,0.54452790602438,0.556956578564498,0.599965325377405,0.561118910555671,0.954007196936835,0.957791774260824,0.978907431562799,0.978904469619021,0.953673749849466,0.793430843832662,0.658944435845844,0.569870041122799,0.579159976936389,0.57164691865892,0.691435233449959,0.526946447023527,0.573031602614814,0.601158657162845,0.564943826935921,0.566529543168135,0.583610703510243,0.593221845245595,0.573545593962714,0.583544461519292,0.564316877763558,0.583600642446333,0.674013769235805,0.765076559193793,0.576561741933104,0.605850328503719,0.584716427428337,0.569417157825802,0.687549411345836,0.570204889326494,0.617868424734271,0.627457355661507,0.584527675912405,0.608625872425082,0.62520032790363,0.598402702675022,0.667998341415926,0.669917059359171,0.59465569878499,0.591097874592847,0.794541875278017,0.58811255639608,0.53958570167728,0.626440777888798,0.543448498512882,0.747151050986527,0.586493441096916,0.588291407856614,0.616585376590481,0.653717953704308,0.59199698383981,0.566821947213271,0.607316285885633,0.603715154162761,0.619684048092049,0.612155238918641,0.612785298581704,0.623859036272481,0.781562171997779,0.550151959184176,0.579471298981613,0.689077544135476,0.607776773703481,0.720108686928127,0.589703363551742,0.603401195987454,0.632240748447301,0.883385057440744,0.648706777015356,0.679493783032612,0.59515569898396,0.574401148295434,0.582675363825686,0.634125138907972,0.835534093037962
