"X","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240","UniqueID"
462.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.81362476458773e-06,0,0,0.000107942196740555,0,0.000294722777062235,0,0,0,0,0.000292908485203656,1.43692709344127e-05,0.000200066515892674,0,0.000215586451704528,7.80352448094768e-05,0.000302118272061595,0.000161517082757791,0,0,0,0.000193959896705366,0,0.000220168519957707,0.00015956831666814,0.000464722106981175,0.000198576902882441,7.25220595142727e-05,0.000587762514451137,0,9.82142738590635e-05,0.000829168680753062,0.00105266801024418,0.000793652427712208,0,0.000758138156683569,0.0012059357702966,0,0.0024422586954285,NA,NA,"MilliQ1_run3_1"
467.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24107111947807e-05,0,0,0,0,0,0.000191561003920269,0,0,0,3.96800674300897e-05,0,0.000464227575984373,0,0,0,NA,NA,NA,"MilliQ1_run3_1"
471.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53106615500993e-05,0,0,0,0,0,0,0,4.15182295339685e-05,4.64605541519182e-05,0,9.16235385886941e-05,0,0,0.000377646602909813,0,0,0,0,NA,NA,NA,"MilliQ1_run3_1"
476.407,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29993285423366e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"MilliQ1_run3_1"
481.047,NA,NA,NA,NA,NA,NA,NA,0,4.98718257781914e-05,0,0,0,0,0,7.29885862378722e-05,0,0,0,0,0,0.000426053833491979,0.000131344073791121,0,0.000188235177713955,3.09485887053096e-05,1.97423153704747e-05,0,0,0.000309579402471665,0,0,0.000104794494956331,0.000275826602620924,0,0,0.000241772064807545,0.00046094493660398,0.000170745303600862,0.000313449876659762,0,0.000303892182189208,0.000411545554070012,0.000314613229858813,0,0,0,0.0019037544490354,0,0.000543028252916979,NA,NA,NA,NA,"MilliQ1_run3_1"
485.688,NA,NA,NA,NA,NA,NA,0,0.000146723385140816,0.000168003551545787,0.000107470967462342,0.000184482209095799,0.000198616399410074,0,0.000177949861882889,0.000298613623148747,0.000121411103504796,0,0,0.000148277355762382,0.000482478336517773,0,0.00043270849892964,0.000212645585316188,0.00027622747334195,0.000234058892874347,0.000288299035284037,0.00016230434553774,0.00026601526235645,0,0,0.000124319566399861,0,0,0,0,0.00012465121263051,0,0,0.000408682009750673,0.000388138116223799,0.000157956001644353,0.000471213498700724,0.00027880229378233,0,0.000197433721911972,0.000295854443101883,0,0.000321101952137279,0,NA,NA,NA,NA,"MilliQ1_run3_1"
490.333,NA,NA,NA,NA,NA,NA,0,0,6.02855523398926e-05,0,0,0,0.000217385677704606,0,0.000124143736269708,3.22022378850487e-05,0,0.00020665113611593,0.000165167329293524,0.000274159296278929,0.000223629549207153,0.00038507616259948,0,0.000116498786098841,0.000332077401965537,0.000173291536507582,0.000120996366057122,0,0,0.000249723009755124,0,0,0.00012671839740175,3.44430265757105e-05,0,0,0,0,0.000185241597937964,0.000718427791031895,0.000335869611595216,0.000507659904169941,0.000182149870125005,0.000112950775249148,0,0,0,0,NA,NA,NA,NA,NA,"MilliQ1_run3_1"
494.979,NA,NA,NA,NA,NA,8.13944075145636e-05,0.000136005743374818,0.000355496026638235,0.000332372853226774,0.000357708069874899,0.000398847970533092,0.000435013961988269,0.0004403886168457,0.000308126115701231,0,0,2.7428658034654e-05,0.000317705505543981,0.000184670283729087,0,0.000492747724564601,0.000371464660377869,4.97842591654197e-05,0.000605837605491489,0.000365473513759509,0.000190562706608029,0.000119964033096337,0.000360610067578769,0.000369311973697661,0.000452014668679443,0.000464417267992321,5.65671148946982e-05,0.000198323837256792,0,0.000226191444863452,0.000455408443582406,0.000514345302174017,0.000632077857055426,0,0.000506755935475242,0.000945539040641567,0.000404291900319193,0.000693361748851099,0.00102606394061169,0.000654459849099768,0.00133871775218562,0.00119511425585584,0.00167857856866325,NA,NA,NA,NA,NA,"MilliQ1_run3_1"
499.629,NA,NA,NA,NA,0.000296198104087549,0,7.45905872546386e-05,0,0.000264236590835655,0.000233678935913731,0,0.000109538707016927,0.000304991198324046,0.000192961822419097,0,0,0,0.000197656458691746,0,0.000284816588511148,0.000669951283476769,0.000351128894249409,0.00035660847110441,0.000245008141867802,0.000175911377156122,0.000351056878800415,0.000293881356957297,4.29858980155806e-06,0.000192642332981377,0.000216175511870632,0,2.90273549794871e-05,1.11300199228565e-05,0.0001277803504882,0.000311083512810038,1.89553246454967e-05,0.000422428361256546,0,0.000471713827298847,0.000336172314595962,0.000104109579094471,0.000425774583785687,0.000436051955227321,0.000545523088406312,0.000814429804354319,0,0.000556685686104318,NA,NA,NA,NA,NA,NA,"MilliQ1_run3_1"
504.281,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.000100721200900412,0,0.000125582481861877,0,0,1.3647520685438e-05,0,0.000120195455887934,0,3.49462208227238e-05,0,0,0,0,0.000112608474733852,0,0,0,1.70226632732741e-05,0,0.000181740529277162,0,0,0.000228074610789678,0,0,0,0.000334352700462324,0.000382835757339097,0,4.4320082888017e-05,0,0,NA,NA,NA,NA,NA,NA,"MilliQ1_run3_1"
