"UniqueID","CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name"
"MOBEAST052",0.0161367734881877,0.103195484985646,0.0142023487896293,0.0191916984010338,0.0823869062960122,0.0236187985214951,0.00815680826583434,0.0124581036129732,0.006460449716074,0.0166716180499088,0.0522756286304756,0.884669477624331,0.544819497078094,1.86968406989791,0.740025634670471,4.51600875514174,0.173941891301184,11.3055598548801,"Group003Sample0003","run4"
"MOBEAST053",0.0161838241547345,0.108457605232451,0.0109774512014353,0.0200729279347153,0.0989254274495726,0.0140580188719264,0.00519658866897682,0.00837289035619185,0.00401171195588126,0.0137055272578632,0.0427546352050586,0.85919708113195,0.490716379512179,2.12597207202737,0.546878424370282,5.00820112717809,0.207943548628953,12.8359502871043,"Group003Sample0004","run4"
"MOBEAST054",0.0123763251322656,0.0970909299527098,0.0105150955439225,0.0169427833216572,0.0895882116970575,0.0343046705550475,0.00487830443481484,0.00876349863682389,0.0037032968639822,0.011927345256496,0.02222870746994,0.883819911118026,0.425936047224051,1.84021957752386,0.62062385762093,4.62890333530772,0.218640111313985,11.2770072225087,"Group003Sample0005","run4"
"MOBEAST055",0.00930129743700761,0.0699443396791334,0.00680406273813205,0.0114912142393814,0.090466442670281,0.0292939746813898,0.003092378128721,0.00527618606416635,0.00268296436669343,0.00649763201737753,0.0164911382109073,0.705112519912786,0.374000454499282,1.84958385154209,0.59210998910924,3.98225542803053,0.234607864536413,9.49852124382195,"Group003Sample0006","run3"
"MOBEAST056",0.0115444524155415,0.0719223117805287,0.00822326598110264,0.0132467672841856,0.048465676719863,0.0229122969726121,0.00374077557058544,0.00563460770099921,0.00285197876084297,0.00961037314626961,0.0158471727295375,0.668251474680332,0.674047401465349,1.73022622092816,0.620775303490068,2.69875351329592,0.160929585420044,7.78122839751814,"Group003Sample0007","run3"
"MOBEAST057",0.00888718186868076,0.0331568530315508,0.0083698453460601,0.0115334530418542,0.0610722224661148,0.0325326179987377,0.00429921068625278,0.00613198995620696,0.00352099314333412,0.00774993772103682,0.0548944628741675,0.990617834688734,0.483617388990106,1.42827117201859,0.725701601739428,2.66031822947695,0.172591791823515,7.34350111330605,"Group004Sample0001","run3"
"MOBEAST058",0.0128839298897995,0.0484423676773745,0.0135525230949218,0.0145759895853026,0.0462911815608075,0.0317730208222706,0.00648200473993633,0.0102875768397202,0.00462697260058704,0.0117992819487437,0.0278047743678844,0.845529117917144,0.80921865623123,1.43472002894297,0.929784081938917,2.48505547315109,0.132107529699654,7.29837245054585,"Group004Sample0002","run3"
"MOBEAST059",0.00737905520730257,0.0290958363307941,0.0057530442736604,0.00937381709426111,0.0977693603645066,0.0200056691301021,0.00283776956463615,0.00450470569363986,0.00202370510723838,0.00630950940131422,0.0311406397699054,1.08691879541183,0.30536084537906,1.36389996348896,0.613735494922613,3.64774570668643,0.2762820848046,7.75673756039778,"Group004Sample0003","run3"
"MOBEAST060",0.0123701854374631,0.041615184686339,0.0130974602423822,0.0126589352179098,0.0358521120490588,0.0181720224158607,0.00798909317239459,0.0102916259600965,0.00598139987934629,0.0120101364616809,0.0247216850217105,0.821195346695598,0.837902319092501,1.45385523942798,1.03464154108728,2.09749011362536,0.119180952088848,5.96819740954853,"Group004Sample0004","run3"
"MOBEAST061",0.0100168728890854,0.0436679577740798,0.00953483624907216,0.0111172911268403,0.109103130985493,0.0030556719692801,0.00484541528195483,0.008446439876579,0.00393184389501569,0.0092490742037694,0.0430313723464783,1.11862098172851,0.423687042792389,1.59105361964341,0.857658231693899,4.22127293781254,0.232879533335189,9.55825774553895,"Group004Sample0005","run3"
"MOBEAST062",0.0112372130674034,0.0595498361272823,0.0109749935367396,0.0143438153872902,0.139403645100422,0.041630409036904,0.00551955303252095,0.00823383934674892,0.00411835291131699,0.0119744933847528,0.0402225840593337,1.15123899732378,0.353206811830107,1.61661419191258,0.765137673653015,5.45853650368468,0.240313713857055,12.561765713666,"Group004Sample0006","run3"
"MOBEAST063",0.00857029338479822,0.043045335446604,0.00878815647116757,0.00924777310067998,0.041710763239716,0,0.00437427062641698,0.00646699982785264,0.00306538364009219,0.00803424226949751,0.0268864839816596,0.835090125090698,0.628209043232418,1.58857388856518,0.950299750598486,2.231665774595,0.170620852673818,5.79105369135263,"Group004Sample0007","run3"
"MOBEAST064",0.0101730827556978,0.0726606368624096,0.00843787164856556,0.0105038468212559,0.0385419205070776,0,0.00421951015238181,0.00626414753416134,0.0027150844628006,0.00872943641321386,0,0.88243867293648,0.711857955882298,1.88595765854143,0.803312518942146,2.54141684950427,0.167565026280641,6.81020017357632,"Group005Sample0001","run3"
"MOBEAST065",0.00993009069939998,0.0783142370174874,0.00943418983455041,0.0128851947456015,0.0313939801714302,0.0207898573833687,0.00507997631277989,0.00666310094698025,0.00345009434756158,0.0104023434601819,0,0.776302506033111,0.713140330762212,2.01897418741011,0.732172855809637,2.37413523495657,0.153983570832707,6.50241677154301,"Group005Sample0002","run3"
"MOBEAST066",0.0113718797902874,0.0804167225282518,0.0108313666355633,0.0132601724083159,0.0349832560294405,0.00530547414582612,0.00534023116414932,0.00829822482252996,0.00390311017574505,0.0111401489280546,0.00881815834777619,0.7475097925937,0.821248896600596,1.81086706985391,0.816834525376957,2.56324975514581,0.150764489203286,7.01405079123709,"Group005Sample0003","run3"
"MOBEAST067",0.0110566359521341,0.0813333629865023,0.00952221281028373,0.0151058470228176,0.0856335653631853,0.00748676817725543,0.00479027475379869,0.00669954713458213,0.00297748527223631,0.0116566232661151,0.079608888536101,1.12560578659651,0.471788535209694,2.19191867194302,0.630366029518257,4.07065744687162,0.183283966330001,11.6149325499761,"Group005Sample0004","run3"
"MOBEAST068",0.00878176502940145,0.0664543626550072,0.00753021828915737,0.00959606369783833,0.0261412469436363,0,0.00371216562557347,0.00565850490329608,0.00268810049906188,0.00811002347119565,0.0150561759595546,0.799893410373547,0.738644013346239,2.11639597558374,0.784719498147315,1.94487288635628,0.149844876115098,5.56279846882821,"Group005Sample0005","run3"
"MOBEAST069",0.0127187050329854,0.0802494649368212,0.0130368781875169,0.015568270953273,0.0526398298424788,0.0374077179627904,0.00794107980112804,0.0105561657884822,0.00620618610315303,0.0142455618192617,0.0398569425706201,0.854106055944214,0.62775049569385,1.66882535180565,0.837400519726701,3.11033201407315,0.139449174689599,8.79000887557612,"Group005Sample0006","run3"
"MOBEAST070",0.0112251048888139,0.0760536241808817,0.0116285549262157,0.0135846050913282,0.0382322056596569,0.0153780811650303,0.00710803525977859,0.00918299927537946,0.00470445793907481,0.0116552708280722,0.0351756073670451,0.891511776921832,0.718320652726469,1.61309943761192,0.856009788141641,2.52595141714958,0.137298062352182,6.818473315256,"Group005Sample0007","run3"
"MOBEAST071",0.0123162229428976,0.0759200345572552,0.0107256757529717,0.0148420417918959,0.159297341790358,0.0841387321135123,0.00479152023101169,0.00805223276589198,0.00309006789448137,0.0115320047582103,0.045567892761785,0.996119445922025,0.351827896393713,2.2079101531478,0.722655002819642,6.09800293793462,0.261928297041272,13.6333169641323,"Group006Sample0001","run3"
"MOBEAST072",0.00789231855482628,0.0603211652168647,0.00740519877131512,0.0104301277415015,0.07817569031485,0.0632589695425496,0.00337096548221576,0.00524065274074471,0.00190024376024071,0.00663983977148283,0.0321484716257316,1.13981250357504,0.360843112457502,2.16969590711035,0.709981598964492,3.55164023639956,0.199287088878294,9.45470586768463,"Group006Sample0002","run3"
"MOBEAST109",0.0062679884859571,0.0696087953182666,0.00535462017861946,0.00818224430539706,0.333122298624551,0.0809648005640831,0.00275276308692371,0.00325354675466844,0.00136740264014815,0.00891319089154943,0.14537557105437,2.34270257474733,0.110752013451839,2.10541186030101,0.654419494060758,11.2497828117762,0.408097092552823,22.9882533840541,"Group006Sample0003","run3"
"MOBEAST110",0.003449206024765,0.0565682204128472,0.00330751421063015,0.00475788048604184,0.0634357982188337,0.0896683726001702,0.00186343217234435,0.00184907535072974,0.0011110289519802,0.00603142953489866,0.0656661848784898,2.70704719524035,0.200967545754148,2.99479411009708,0.695165467130455,2.88474504458589,0.233855997553003,8.48298287734559,"Group006Sample0004","run3"
"MOBEAST111",0.00373159296103553,0.0391317507974805,0.0038421360506171,0.00394504247389552,0.0178595420292969,0.0548624385370275,0.00206363058322256,0.00245315628091494,0.000975716794589411,0.00496798591851587,0.00325534927434348,1.22489095721702,0.383085577359055,3.72431700179346,0.973915002446903,1.21194143022029,0.162675962801021,4.04467448736479,"Group006Sample0005","run3"
"MOBEAST112",0.00429796804879719,0.0441708355498313,0.00349822586032049,0.00883377202928754,0.0906642609292306,0.0969062577657172,0.00198866313932961,0.00186531396342266,0.000396147171821196,0.00467548832187319,0.154861942444978,2.87574003946452,0.196520458612287,2.28384308281893,0.396005901977372,3.61535285012873,0.21090234528062,10.9222947239991,"Group006Sample0006","run3"
