500	-0.00761037674888097
495	-0.00824926563689367
490	-0.00888653620186412
485	-0.0095098142635241
480	-0.0100066805565722
475	-0.010343926952085
470	-0.0103780549337046
465	-0.0103874117855013
460	-0.0111399049429811
455	-0.0119572909044773
450	-0.012842029821798
445	-0.0140185152938188
440	-0.0154325866472747
435	-0.0170426691988513
430	-0.018842784861985
425	-0.0208016107441516
420	-0.0227891282748185
415	-0.0248067444788947
410	-0.0268011777198426
405	-0.0286480577272175
400	-0.0306716179921266
395	-0.0326480812245437
390	-0.0350262867100299
385	-0.0375823959023057
380	-0.0402675653803035
375	-0.0430518327457748
370	-0.0453961995186087
365	-0.047198218085555
360	-0.0485069190209819
355	-0.0492960403833792
350	-0.0497205914275932
345	-0.0498664151188945
340	-0.0500871759608686
335	-0.05037334859614
330	-0.0509298333108251
325	-0.0517393844196608
320	-0.0527958862038799
315	-0.0539202216671512
310	-0.0549780932567803
305	-0.0554142190721227
300	-0.0549065996231423
295	-0.053797367070851
290	-0.0526810850114047
285	-0.0521288174356582
280	-0.0522691650265887
275	-0.0523515735074708
270	-0.0545229596945067
265	-0.0567334141501599
260	-0.0597994407630949
255	-0.0638420935655516
250	-0.0677312589475766
245	-0.0712684259538197
240	-0.0746732921406733
