"UniqueID","CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name"
"MOBEAST022",0.00989730526578994,0.0493559048596402,0.00927075708610054,0.0112867140867675,0.04995288497511,0.0507273536225054,0.00465690227127404,0.00778281780458222,0.00368707963103153,0.00938798281622005,0.0182500389213102,0.795391962143761,0.618034421618206,1.92840254200873,0.821386722019437,2.61732021717729,0.171605722079027,6.56790044389503,"Group001Sample0005","run3"
"MOBEAST023",0.01037876327458,0.0289106904323535,0.00669876016416284,0.0125623217874888,0.0383274426956897,0.00141398922546794,0.00313231183047168,0.00498624668617597,0.00294485475471371,0.00920796374222604,0.0363378483026733,0.800204969080671,0.768079230294414,2.18391127736469,0.533242204544889,1.78351716906424,0.136978027277832,5.63181398131482,"Group001Sample0006","run3"
"MOBEAST024",0.00886444497836918,0.0437684534559379,0.00825385430998473,0.00991821602174392,0.0436515113822685,0.00833448977261558,0.00464850524771181,0.00628629472289159,0.00412950577295117,0.00947858487142865,0.0157540617628621,0.83652675197506,0.619036528329923,1.80835594853864,0.832191423527137,2.21889556263302,0.166551095921735,5.51470227406487,"Group001Sample0007","run3"
"MOBEAST025",0.00956095904636006,0.0510995109407609,0.00770686259051626,0.0122459360395947,0.0550942792924809,0,0.0033275519781725,0.00536122663178039,0.0025435133781323,0.00932994806664212,0.000336374256132029,0.839587539224589,0.620345383252867,2.13520495349685,0.629340424904862,2.64910091140266,0.180015393838476,7.00701976193932,"Group002Sample0001","run3"
"MOBEAST026",0.0110295895818486,0.0708228191167677,0.00870641923363562,0.0154280351437499,0.0956305601836404,0.0253073138341852,0.00387703095275218,0.00648263870223153,0.00339073287521442,0.0106855022381941,0.048264258973294,0.855793861398146,0.421731470332397,2.07264691617572,0.564324565799468,4.25981000400258,0.21505619323077,10.7527660703475,"Group002Sample0002","run3"
"MOBEAST027",0.0072538361693044,0.0534740519511955,0.00631935728754721,0.00958640971009911,0.0446940034121581,0.0298766111036638,0.00274986919655453,0.00528545000200643,0.00247016261190621,0.00758082412703199,0.0247027438583745,0.820974909080176,0.506355768049089,2.69473638334386,0.659199583436318,2.38833747552271,0.188663081131593,6.44044534617447,"Group002Sample0003","run3"
"MOBEAST028",0.0088080073067399,0.0576029020931357,0.00692525748758567,0.0115745375173169,0.0361069012924762,0.0363671273432839,0.00279162605640062,0.00496742836822312,0.0022932809141275,0.00665596141293061,0.00429340282897968,0.697553007313411,0.641668716780974,2.30063745101818,0.598318289367904,2.20616259652829,0.165712830050184,6.45751477226105,"Group002Sample0004","run3"
"MOBEAST029",0.00949622436249104,0.143119748440901,0.00916199039488146,0.0122761953923963,0.196287269487803,0.0541522738954487,0.00415271504929197,0.00745395234634872,0.00340891009650423,0.01202970470622,0.0346279065377962,1.48343189160331,0.242153187051873,1.93159668333628,0.746321649503578,8.39701126779346,0.298489693601098,18.7159850519739,"Group002Sample0005","run3"
"MOBEAST030",0.0113326800612577,0.108853547149971,0.0106022867384042,0.013722838044471,0.134467579103283,0.0338857156769444,0.00462007243258232,0.00809855895436876,0.00393456001464225,0.0127421605028036,0.0624547434692155,1.34466685159939,0.36198716929975,2.12712857987709,0.772601607921465,6.09471731121162,0.239058677680862,14.6728252251781,"Group002Sample0006","run3"
"MOBEAST031",0.00546780633904299,0.0681049289489991,0.00545663285792053,0.00735085147634639,0.0680973536985832,0.0194873186110343,0.00257988125337153,0.00394964911265358,0.00201089871295557,0.00597097121486267,0.0476616478845649,1.1329896227316,0.350400339178703,2.12011761732585,0.74231303345999,3.34421607151149,0.240073430659779,8.39655666712171,"Group002Sample0007","run3"
