500	-9.10952309788987E-4
495	-8.6893035746608E-4
490	-9.09839976902065E-4
485	-9.46392851268933E-4
480	-9.78315833312218E-4
475	-0.00100142701323873
470	-0.00112993545912751
465	-0.00127724665870535
460	-0.00108754588401716
455	-9.29442120963911E-4
450	-8.79610171461217E-4
445	-8.90284418032007E-4
440	-8.85253343032196E-4
435	-8.44091373887185E-4
430	-7.04738271753683E-4
425	-6.31442409315266E-4
420	-5.89373247869539E-4
415	-4.63620937174615E-4
410	-5.19690074313912E-4
405	-4.55125829070566E-4
400	-3.76145472989872E-4
395	-2.49052741986414E-4
390	-1.24836616998827E-4
385	-8.08970285669191E-5
380	6.4626297623225E-5
375	1.83532697723598E-4
370	3.57250715932245E-4
365	5.06425494168066E-4
360	6.93647562413467E-4
355	7.16467763496569E-4
350	7.34106358879165E-4
345	7.49747434922722E-4
340	7.6576144801575E-4
335	8.77882243965604E-4
330	0.00100496051103459
325	0.00111679873783559
320	0.00124432178020178
315	0.00140529270034987
310	0.00157861516374086
305	0.0017584110080166
300	0.0019893582589576
295	0.00232175894874186
290	0.00280697969763359
285	0.00361892927698322
280	0.00439254612005598
275	0.00536879370002523
270	0.00648516774143054
265	0.00761251747177923
260	0.00869173641689915
255	0.00965647031537303
250	0.0105591282602147
245	0.0115646997135062
240	0.0130469036165756
