500	0.00654830403600328
495	0.00713192107729024
490	0.00771674308093296
485	0.00839720774235116
480	0.00878420949674361
475	0.00914246393619056
470	0.00903461761106333
465	0.00891501659103634
460	0.00985574241452868
455	0.0108228868000748
450	0.0118078434045015
445	0.0129498120755517
440	0.014368912986572
435	0.0160668188467085
430	0.017962397630359
425	0.0200452292337152
420	0.0221447617779387
415	0.0242162319162933
410	0.0262500424898591
405	0.028259212206428
400	0.0302898804397254
395	0.0324772083809435
390	0.0349688460520556
385	0.0377071082693724
380	0.0407174003251512
375	0.043528202518652
370	0.0461069079622046
365	0.0482193368391241
360	0.0496400977765239
355	0.0506475158515757
350	0.0512241189024547
345	0.0516198807001592
340	0.051955823491899
335	0.0524839069967054
330	0.053278726552827
325	0.0543876619196977
320	0.0557294857670517
315	0.0572626325347423
310	0.0587692814287668
305	0.059710426283966
300	0.0600087496606627
295	0.0597728021540771
290	0.0598111629560477
285	0.0607717872941596
280	0.0624545316190162
275	0.0643090468967107
270	0.0679363344868426
265	0.0719702697709654
260	0.0765785627519352
255	0.081789254090333
250	0.0877834486266482
245	0.0929594189350305
240	0.0982467990963903
