id_number,tank_number,treatment,inflow_table,date,time,date_time,date_string,time_string,date_time_string,het_bact,pico_euk,syn,pro,tot_bact,cyano,chla_conc,npoc_u_m,tn_u_m,coble_a,coble_b,coble_c,coble_m,coble_t,m_to_c,bix,hix,fpeak,fi,lignin,N_N,NO2,PO4,SiO2,NH3,NO3,ph,ph_diff,delta_ta,do_mg_l,ta,p_h,dic_mmol_kg,residence_time,flowrate
MOBEAST035,T15,Control,Table 1,2024-06-02,18:00:00,2024-06-02T18:00:00Z,2024-06-02,18:00:00,2024-06-02 18:00:00,533,2.8,137.417,16.117,686.533,153.534,0.0992,129.001640204151,18.1213276503388,0.0117718589686048,0.158665345074677,0.0109411607582869,0.0156074596625037,0.192750136986822,1.4264902972641653,1.21046965270394,0.253372565523791,0.0550053115607561,1.73928034250018,0.0874312138276777,2.242,0.143753602,0.077,0.01,2.738553431,2.098246398,8.056982128280218,-3.049209490377791e-4,5.695000000000164,3.83,2354.266,8.049842802,1999.3138681901607,2.8735632183908044,0.9666666666666668
MOBEAST036,T16,Coral,Table 1,2024-06-02,18:00:00,2024-06-02T18:00:00Z,2024-06-02,18:00:00,2024-06-02 18:00:00,459.85,2.083,117.367,10.017,587.233,127.38400000000001,0.044,134.330222218522,20.1346498461451,0.0150994295716038,0.156160356833622,0.015193018394023,0.0194140378043044,0.227201271988138,1.277826255508383,1.27440099129538,0.292961892711701,0.0275720406589553,1.59831132130223,0.10599838585404,2.482,0.08349957277,0.1183388842,0.04711783573,5.115020918,2.39850042723,7.993301987325555,-0.06398506190370057,11.29300000000012,3.61,2359.864,7.988049103736814,2049.0274884341256,0.3401360544217687,8.166666666666666
MOBEAST037,F1,Inflow,Table 1,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,490.683,0.733,151.8,19.267,661.75,171.067,0.1008,318.582597184177,11.6972591688263,0.0120230422960719,0.0680075539084787,0.00662354364720263,0.0147200528243831,0.223115769710553,2.222383305438008,1.18931939773617,0.215966010018194,0.0389082800437421,2.14970987146313,0.120490760665248,2.913,0.1681844707,0.1418558235,0.1978949101,0.9996665802,2.7448155293,8.002849161030754,0,0,NA,2349.51,NA,NA,NA,NA
MOBEAST038,F2,Inflow,Table 2,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,491.117,0.7,154.467,19.817,665.4,174.28400000000005,0.0864,322.079479131108,11.0282936023474,0.0144786319062589,0.07773474454504,0.00959074096869089,0.0175780785545105,0.156530386015775,1.8328175697680071,0.929369402686962,0.327321520074289,0.00985818028494469,2.2150152165697,0.108496661871507,0.743,0.1950518411,0.0759672559,0.13192994,0.7887370158,0.5479481588999999,8.03939401809913,0,0,NA,2363.69,NA,NA,NA,NA
MOBEAST039,T1,Algae,Table 2,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,566.206,0.699,143.81,18.07,728.087,161.88,0.1904,158.14232309524,20.2346020118943,0.0113059040274191,0.114888233737167,0.0112156114708627,0.0148847429340257,0.12631123194226,1.327145022159079,1.05252017035395,0.326864752974908,0.0298956307611386,1.60498020307518,0.0916639978185636,0.746,0.1403951807,0.08601166293,0.0904662446,1.229175433,0.6056048193,NA,NA,NA,3.62,2366.852,7.989170054650201,2056.794761532506,0.744047619,3.7333333333333334
MOBEAST040,T2,CCA,Table 2,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,343.75,0.433,79.033,12.05,434.833,91.08299999999997,0.0836,355.050080345026,12.0799331748378,0.0126754908547336,0.0814580515017532,0.0121593034526263,0.0147644441395175,0.131338636586588,1.2142508160143426,0.966675498602493,0.360395964542177,0.00677633767039729,1.77338147456372,0.101937689336571,1.07,0.1037818034,0.1237210409,0.01,0.8137055613,0.9662181966000001,7.915037574888728,-0.12435644321040318,-17.246000000000095,3.49,2346.444,7.925918585,2075.4400518275625,3.875968992248062,0.7166666666666667
MOBEAST041,T3,Control,Table 2,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,482.65,0.883,141.333,21.217,645.2,162.55000000000007,0.0712,336.816338764602,12.9523727930205,0.0126071041367188,0.0869774101817144,0.0105828289406039,0.017219505441266,0.217208526353525,1.6271174312568435,1.14541676255448,0.254072774331337,0.0605038728867394,1.90381481269911,0.13246700598452,2.291,0.2416087796,0.1219384157,0.3034388621,6.178327865,2.0493912204,8.030448330295556,-0.00894568780357474,-7.086999999999989,3.69,2356.603,8.04297155,2013.708792395615,0.8333333333333333,3.3333333333333335
MOBEAST042,T4,Algae,Table 2,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,578.15,0.833,142.983,17.65,738.783,160.63300000000004,0.0312,108.686421274364,10.1737025851914,0.0149262566994344,0.087451604921005,0.0136141916735358,0.0187915309736933,0.111917214862574,1.380289878702205,0.856769673677748,0.432784934398711,0.037097364555353,1.79101587634539,0.059382487151877,0.911,0.07460963402,0.1474436677,0.2563210264,0.7314018373,0.83639036598,7.95676234348475,-0.08263167461438048,96.09299999999983,3.69,2459.783,7.970390586500177,2152.859873773612,0.6973500697350069,3.9833333333333334
MOBEAST043,T5,CCA,Table 2,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,458.667,0.7,121.317,17.15,597.133,138.46700000000004,0.0404,311.422315102367,11.3024481141168,0.0145856502432898,0.144604532576335,0.0115766887264242,0.0172277047062783,0.13005688200531,1.4881375074856644,0.891804744197132,0.351829015797943,0.0119176014554204,1.82588542342665,0.0596422713854745,1.108,0.185766794,0.077,0.04900254916,2.264655482,0.922233206,7.993272771388212,-0.04612124671091866,-11.721000000000004,3.81,2351.969,8.007368408990265,2031.161244185952,1.0416666666666667,2.6666666666666665
MOBEAST044,T6,Coral,Table 2,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,419.867,0.483,108.117,16.017,544,124.13399999999996,0.0416,94.8654116745902,10.3771766368952,0.0146201705608244,0.131089540921486,0.0115079642372025,0.0186099496839187,0.116530510540846,1.6171365586762234,0.87832656234717,0.374468455839693,0.0136270460412275,1.91481054382771,0.0331652300623647,0.922,0.1841863604,0.09797582011,0.04711783573,1.060700802,0.7378136396,7.978127166200953,-0.0612668518981776,-26.414000000000215,4.08,2337.276,7.992569642113831,2025.4433231711969,0.8591065292096219,3.2333333333333334
MOBEAST045,T7,Coral,Table 2,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,523.428,0.765,152.745,19.501,695.674,172.24599999999998,0.3532,92.367638855354,10.1272962225221,0.0119655671480688,0.123206010111657,0.0099340529807099,0.0147351438063127,0.0762315558068072,1.483296277453486,0.71835841867914,0.434584745213361,0.0420605136484289,1.9034559435353,0.018858109522665,0.516,0.1396049639,0.1391476046,0.01,0.85876664,0.3763950361,7.965765838902617,-0.07362817919651388,-45.128999999999905,3.43,2318.561,7.982799551301113,2016.791611238705,0.8012820512820513,3.466666666666667
MOBEAST046,T8,Control,Table 2,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,503.644,0.732,161.148,19.018,683.81,180.16599999999994,0.04879999999999999,85.7901704313654,10.158709760329,0.0157211862584379,0.13244074003676,0.0110377161807759,0.0182101668207666,0.172191074944192,1.649812925293619,0.886696990060378,0.295764914214289,0.0621114961494961,1.84986200871376,0.0425801436190146,1.644,0.2637348493,0.1527229806,0.2506668861,1.783443515,1.3802651506999999,NA,NA,NA,3.47,2355.957,8.047245541646221,2010.3646001809032,0.29239766081871343,9.5
MOBEAST047,T9,Coral,Table 1,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,521.7,0.8,138.133,26.767,686.6,164.89999999999998,0.0448,88.7874978144488,10.656328756952,0.0138746232884498,0.117627262202307,0.0110899782915387,0.01778566525137,0.121276454196583,1.6037601502736842,0.941449865321305,0.388078082574239,0.0213272010748258,1.82434135526073,0.00939003954946126,1.284,0.2676200818,0.1043178518,0.2845917278,2.552256136,1.0163799182,8.009730752954257,0.00688159192350212,NA,3.39,NA,8.025274946334212,NA,0.2620545073375262,10.6
MOBEAST048,T10,CCA,Table 1,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,413.233,0.533,112.333,20.45,546.017,132.78299999999996,0.0064,86.8725386530344,10.8341008231775,0.014216399378371,0.121116791694354,0.0108669307257733,0.0166837981893058,0.0642047431869289,1.5352815445612926,0.761319030680367,0.49121309338386,0,2.07568461140424,0.0494161700514599,1.821,0.2442428355,0.1335254791,0.2393586055,1.468436309,1.5767571645,8.014314453662687,0.0114652926319323,7.76299999999992,3.31,2357.273,8.030050080756869,2023.4048084521985,0.3373819163292847,8.233333333333333
MOBEAST049,T11,Control,Table 1,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,548.652,0.865,165.957,22.928,737.537,188.885,0.0192,81.5439566386639,10.0751783075243,0.0149523618211644,0.11353817623116,0.0104441116867942,0.0182994606256164,0.0650248048188801,1.7521318398724806,0.645794013514446,0.569960650104279,0.0125494666311642,1.98951393913075,0.0115067557910814,1.869,0.3125965867,0.09389635104,0.4278299484,1.200507843,1.5564034133,8.02518529369596,0.02233613266520606,9.473999999999704,3.22,2358.984,8.044513924,2013.8756942040736,0.9689922480620154,2.8666666666666667
MOBEAST050,T12,CCA,Table 1,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,457.05,0.817,136.633,18,611.683,154.63299999999998,0.0472,83.7086930820019,10.1501424318362,0.016649363900199,0.123107674743348,0.0118331155998278,0.0222535187684048,0.182420734981385,1.8806136541697136,1.00072697211628,0.323345129834052,0,2.19368762891153,0.0543803939075935,1.312,0.2582691833,0.1419586673,0.2186267578,1.906688928,1.0537308167000001,8.007906759444515,0.00505759841376018,8.036999999999807,3.13,2357.547,8.026115073,2025.201351135055,0.4708097928436911,5.9
MOBEAST051,T13,Algae,Table 1,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,760.067,0.833,147.183,25.833,933.083,173.01599999999996,0.2484,362.210362426836,11.2803158488438,0.0161639248965598,0.101727114525438,0.0163784266058621,0.0209230256585715,0.0847534810783764,1.2774747026727717,0.889671427810509,0.524297076954956,0.022022215357982,1.82366841812021,0.0770718739409176,1.551,0.6708281922,0.08038953749,0.1828172026,1.358221619,0.8801718077999999,7.890482009992863,-0.1123671510378914,33.75199999999995,2.92,2383.262,7.908541023515754,2119.0324810237753,2.057613169,1.35
MOBEAST052,T14,Algae,Table 1,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,545.467,0.55,106.367,17.767,669.6,124.13400000000001,0.01439999999999999,99.5279209371644,9.84171860609565,0.0161367734881877,0.103195484985646,0.0142023487896293,0.0191916984010338,0.0823869062960122,1.3513045402073054,0.884669477624331,0.544819497078094,0.0236187985214951,1.86968406989791,0.0522756286304756,1.408,0.01,0.1251608535,0.373173259,2.674660857,1.398,7.922807902557299,-0.08004125847345556,28.33999999999969,3.88,2377.85,7.941983167245811,2094.168662110677,1.9157088122605364,1.45
MOBEAST053,T15,Control,Table 1,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,519.467,0.967,148.95,25.167,693.583,174.11699999999996,0.1436,93.1169707011248,12.1227698173017,0.0161838241547345,0.108457605232451,0.0109774512014353,0.0200729279347153,0.0989254274495726,1.8285599786670668,0.85919708113195,0.490716379512179,0.0140580188719264,2.12597207202737,0.0427546352050586,1.567,0.4095956961,0.1292403225,0.333594277,3.106776425,1.1574043039,8.029470399672205,0.02662123864145016,8.738999999999578,3.43,2358.249,8.050699337614258,2009.1957695051872,1.4124293785310733,1.9666666666666663
MOBEAST054,T16,Coral,Table 1,2024-06-03,00:00:00,2024-06-03T00:00:00Z,2024-06-03,00:00:00,2024-06-03,479.417,0.8,140.883,20.117,640.417,160.99999999999994,0.0764,89.4535705662451,11.0482840354973,0.0123763251322656,0.0970909299527098,0.0105150955439225,0.0169427833216572,0.0895882116970575,1.6112819185413647,0.883819911118026,0.425936047224051,0.0343046705550475,1.84021957752386,0.02222870746994,2.062,0.4472626958,0.1772683575,0.3769426858,2.058938207,1.6147373041999997,8.014004531254514,0.01115537022375967,-46.340000000000146,3.5,2303.17,8.036656826777765,1969.7852970217991,0.4844961240310077,5.733333333333333
MOBEAST055,F1,Inflow,Table 1,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,453.91,0.2,100.948,19.484,574.343,120.43199999999996,0.0224,75.0663991274447,10.104450013208,0.00930129743700761,0.0699443396791334,0.00680406273813205,0.0114912142393814,0.090466442670281,1.6888754089495852,0.705112519912786,0.374000454499282,0.0292939746813898,1.84958385154209,0.0164911382109073,1.632,0.5711291755,0.2017794532,0.5559904616,20.20552221,1.0608708244999998,8.011280151320806,0,0,NA,2346.113,NA,NA,NA,NA
MOBEAST056,F2,Inflow,Table 2,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,479.85,0.283,104.9,21.883,606.633,126.78300000000002,0.0044,NA,NA,0.0115444524155415,0.0719223117805287,0.00822326598110264,0.0132467672841856,0.048465676719863,1.6108888262433863,0.668251474680332,0.674047401465349,0.0229122969726121,1.73022622092816,0.0158471727295375,0.593,0.8064820723,0.077,0.6389178525,3.328466844,-0.21348207230000005,8.019275619285924,0,0,NA,2343.007,NA,NA,NA,NA
MOBEAST057,T1,Algae,Table 2,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,463.245,0.216,84.359,17.121,564.725,101.48000000000002,0.034,84.5412840217473,10.0537599862923,0.00888718186868076,0.0331568530315508,0.0083698453460601,0.0115334530418542,0.0610722224661148,1.3779768400718768,0.990617834688734,0.483617388990106,0.0325326179987377,1.42827117201859,0.0548944628741675,0.732,0.31463798,0.1270463224,0.6276095719,2.610684213,0.41736202,NA,NA,NA,3.95,2358.64,7.975172981616652,2059.60847,1.3888888888888888,2
MOBEAST058,T2,CCA,Table 2,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,397.717,0.217,62.467,17.783,477.967,80.25,0.0088,79.3792201953258,9.55185732542283,0.0128839298897995,0.0484423676773745,0.0135525230949218,0.0145759895853026,0.0462911815608075,1.0755185202941508,0.845529117917144,0.80921865623123,0.0317730208222706,1.43472002894297,0.0278047743678844,0.418,0.3453247315,0.141924386,0.2600904532,3.806904529,0.0726752685,7.905272505303802,-0.11400311398212182,-1.4529999999999743,3.79,2341.554,7.914517313377639,2078.181535598644,6.410256410256411,0.43333333333333335
MOBEAST059,T3,Control,Table 2,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,472.047,0.283,105.042,19.634,596.722,124.67600000000004,0.04440000000000001,71.5278876335268,10.3250587218974,0.00737905520730257,0.0290958363307941,0.0057530442736604,0.00937381709426111,0.0977693603645066,1.629366409915872,1.08691879541183,0.30536084537906,0.0200056691301021,1.36389996348896,0.0311406397699054,1.501,0.6622016591,0.1634187314,0.1922407698,20.02477348,0.8387983408999999,8.022645694309167,0.00337007502324304,-29.271000000000186,3.6,2313.736,8.031749315185968,1985.189650745408,1.2820512820512822,2.1666666666666665
MOBEAST060,T4,Algae,Table 2,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,650.333,0.416,99.101,22.596,772.03,121.697,0.3872,131.665931211337,13.930476129281,0.0123701854374631,0.041615184686339,0.0130974602423822,0.0126589352179098,0.0358521120490588,0.9665183160431843,0.821195346695598,0.837902319092501,0.0181720224158607,1.45385523942798,0.0247216850217105,0.178,0.09746006916,0.077,0.7105369628,2.291137273,0.08053993084,7.947558949235975,-0.0717166700499492,65.92499999999973,3.46,2408.932,7.956412568824899,2116.726573070744,0.8333333333333333,3.3333333333333335
MOBEAST061,T5,CCA,Table 2,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,439.601,0.166,80.715,19.867,540.183,100.582,0.1348,75.1663100402142,10.8062570055759,0.0100168728890854,0.0436679577740798,0.00953483624907216,0.0111172911268403,0.109103130985493,1.16596560616572,1.11862098172851,0.423687042792389,0.0030556719692801,1.59105361964341,0.0430313723464783,0.71,0.01,0.077,0.05,0.26,0.7,7.984736119239772,-0.03453950004615258,-84.90099999999984,3.76,2258.106,7.993523044568048,1956.3991974229152,1.0548523206751057,2.6333333333333333
MOBEAST062,T6,Coral,Table 2,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,384.75,0.35,76.117,20.633,481.5,96.75,0.0264,83.3756567061037,12.7381895807007,0.0112372130674034,0.0595498361272823,0.0109749935367396,0.0143438153872902,0.139403645100422,1.3069543357153897,1.15123899732378,0.353206811830107,0.041630409036904,1.61661419191258,0.0402225840593337,1.56,0.01,0.08,0.11,0.6,1.55,7.973661131229899,-0.04561448805602541,0.29700000000002547,3.94,2343.304,7.983056006254004,2040.7759543057427,1.1904761904761905,2.3333333333333335
MOBEAST063,T7,Coral,Table 2,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,507.45,0.25,100.533,24.667,632.65,125.19999999999999,0.1016,99.1116254672917,12.9238150313778,0.00857029338479822,0.043045335446604,0.00878815647116757,0.00924777310067998,0.041710763239716,1.0522995500842907,0.835090125090698,0.628209043232418,0,1.58857388856518,0.0268864839816596,0.42,0.01,0.11,0.09,0.085,0.41,7.9469472081291395,-0.07232841115678479,-36.96300000000019,3.92,2306.044,7.956756253779989,2090.9000870047307,1.01010101,2.75
MOBEAST064,T8,Control,Table 2,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,481.583,0.2,105.617,21.95,609.15,127.56700000000006,0.0508,82.197540526364,11.7293866506743,0.0101730827556978,0.0726606368624096,0.00843787164856556,0.0105038468212559,0.0385419205070776,1.2448455319940257,0.88243867293648,0.711857955882298,0,1.88595765854143,0,0.83,0.08,0.1,0.21,0.44,0.75,NA,NA,NA,4.01,2420.65,8.039772501065098,2076.0401573366444,0.392156863,7.083333333333333
MOBEAST065,T9,Coral,Table 1,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,455.8,0.45,99.25,21.8,576.85,121.05000000000001,0.02039999999999999,150.703123048615,18.0770631197927,0.00993009069939998,0.0783142370174874,0.00943418983455041,0.0128851947456015,0.0313939801714302,1.3657976966302532,0.776302506033111,0.713140330762212,0.0207898573833687,2.01897418741011,0,0.48,0.01,0.09,0.12,0.19,0.47,8.011784603187724,5.044518669183873e-4,12.472000000000207,4.03,2358.585,8.022906416,2030.2059294059093,0.39123630672926446,7.1
MOBEAST066,T10,CCA,Table 1,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,420.85,0.25,88.9,17.883,527.633,106.78300000000002,0.0516,150.703123048615,21.5325522785524,0.0113718797902874,0.0804167225282518,0.0108313666355633,0.0132601724083159,0.0349832560294405,1.2242381644415905,0.7475097925937,0.821248896600596,0.00530547414582612,1.81086706985391,0.00881815834777619,0.6,0.01,0.1,0.05,0.21,0.59,8.01359755146066,0.00231740013985337,-60.98399999999992,4,2285.129,8.025631974009432,1964.0076529241223,0.31094527363184077,8.933333333333334
MOBEAST067,T11,Control,Table 1,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,542.978,0.366,113.71,24.742,681.431,138.452,0.1672,87.0099161580924,79.9046170761136,0.0110566359521341,0.0813333629865023,0.00952221281028373,0.0151058470228176,0.0856335653631853,1.5863799017917033,1.12560578659651,0.471788535209694,0.00748676817725543,2.19191867194302,0.079608888536101,0.56,0.07,0.09,0.14,0.15,0.49000000000000005,8.029143259887947,0.01786310856714124,42.8390000000004,3.86,2388.952,8.041257237398186,2044.811242880487,0.7246376811594203,3.8333333333333335
MOBEAST068,T12,CCA,Table 1,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,453.178,0.266,92.113,20.416,565.707,112.529,0.1024,NA,NA,0.00878176502940145,0.0664543626550072,0.00753021828915737,0.00959606369783833,0.0261412469436363,1.2743407069162305,0.799893410373547,0.738644013346239,0,2.11639597558374,0.0150561759595546,0.54,0.01,0.077,0.01,0.29,0.53,8.014764758061578,0.00348460674077166,15.626999999999953,3.88,2361.74,8.026016994881157,2031.8827540007624,0.4901960784313726,5.666666666666667
MOBEAST069,T13,Algae,Table 1,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,617.1,0.283,94.283,29.117,740.5,123.39999999999998,0.088,116.983189988927,12.3369530296215,0.0127187050329854,0.0802494649368212,0.0130368781875169,0.015568270953273,0.0526398298424788,1.1941716973454555,0.854106055944214,0.62775049569385,0.0374077179627904,1.66882535180565,0.0398569425706201,0.24,0.01,0.077,0.01,0.085,0.22999999999999998,7.87308109328354,-0.13819905803726584,1.46100000000024,3.59,2347.574,7.885131754673088,2099.887023433149,6.410256410256411,0.43333333333333335
MOBEAST070,T14,Algae,Table 1,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,530.933,0.1,81.2,18.483,630.617,99.68299999999999,0.0712,127.224058547795,15.521143452776199,0.0112251048888139,0.0760536241808817,0.0116285549262157,0.0135846050913282,0.0382322056596569,1.1682109408713142,0.891511776921832,0.71832065272646894,0.0153780811650303,1.61309943761192,0.0351756073670451,0.26,0.01,0.08,0.01,0.085,0.25,7.912510301715075,-0.09876984960573054,16.08699999999999,3.77,2362.2,7.925190078236221,2091.1839985862794,0.4273504273504274,6.5
MOBEAST071,T15,Control,Table 1,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,472.23,0.266,106.722,22.612,601.564,129.33400000000006,0.15519999999999998,153.117636773877,16.0423226027544,0.0123162229428976,0.0759200345572552,0.0107256757529717,0.0148420417918959,0.159297341790358,1.3837861719606528,0.996119445922025,0.351827896393713,0.0841387321135123,2.2079101531478,0.045567892761785,1.28,0.01,0.1,0.01,0.38,1.27,8.013630116649967,0.0023499653291612,-6.638999999999669,4.07,2339.474,8.026041808526687,2010.0674085660037,1.718213058419244,1.6166666666666667
MOBEAST072,T16,Coral,Table 1,2024-06-03,06:00:00,2024-06-03T06:00:00Z,2024-06-03,06:00:00,2024-06-03 06:00:00,472.117,0.383,96.833,21.717,590.667,118.55000000000001,0.02279999999999999,91.2561299507939,11.44523692233,0.00789231855482628,0.0603211652168647,0.00740519877131512,0.0104301277415015,0.07817569031485,1.408487207919899,1.13981250357504,0.360843112457502,0.0632589695425496,2.16969590711035,0.0321484716257316,0.74,0.01,0.11,0.01,0.22,0.73,7.997565954219294,-0.01371419710151222,-6.9109999999996035,3.94,2339.202,8.011997058176139,2018.6042000676753,0.9578544061302682,2.9
MOBEAST073,F1,Inflow,Table 1,2024-06-04,12:00:00,2024-06-04T12:00:00Z,2024-06-04,12:00:00,2024-06-04 12:00:00,426.15,1.583,31.517,12.7,470.367,44.216999999999985,0.11782608695652176,89.3411707893795,10.5113981166156,0.00541440577109047,0.0470160889018004,0.00295580543224988,0.0065570407313999,0.0339313201771849,2.2183600651984916,0.524514482673925,0.404327562850269,0.054336407983549,1.57756383303997,0.0195415149110619,0.92,0.12,0.12,0.01,0.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOBEAST074,F2,Inflow,Table 2,2024-06-04,12:00:00,2024-06-04T12:00:00Z,2024-06-04,12:00:00,2024-06-04 12:00:00,457.933,1.983,32.133,13.217,503.283,45.35000000000002,0.0418103448275862,92.1719799845138,10.4192993353181,0.00621866927392762,0.0533196312736086,0.00471924251647794,0.00982112912957621,0.0428522526614011,2.081081676833575,0.703309198456241,0.461430530978138,0.0430432982397893,1.72166746981635,0.0209947057021911,1.1,0.13,0.077,0.01,0.62,0.9700000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOBEAST075,T1,Algae,Table 2,2024-06-04,12:00:00,2024-06-04T12:00:00Z,2024-06-04,12:00:00,2024-06-04 12:00:00,501.4,1.75,28.683,13.267,543.35,41.950000000000045,0.20913043478260868,97.3340438109352,10.6220594429809,0.00597762563535894,0.0366055405689028,0.00579213284591953,0.00716111374875985,0.0452750429657959,1.236351779086826,0.853074253235982,0.451394658241223,0.0302603291558784,1.50406354041424,0.0297252473094778,0.71,0.07,0.077,0.01,0.43,0.6399999999999999,NA,NA,NA,3.75,NA,8.060818482779197,NA,NA,NA
MOBEAST076,T2,CCA,Table 2,2024-06-04,12:00:00,2024-06-04T12:00:00Z,2024-06-04,12:00:00,2024-06-04 12:00:00,425.225,1.181,21.082,10.749,457.055,31.831000000000017,0.2208695652173913,100.830925757866,10.6806028543483,0.00571036832926178,0.0345348337354343,0.00618028182286804,0.0078800092478487,0.0419255023450051,1.2750242583908382,0.765670905476439,0.474568826658486,0.0264464242003436,1.69480896298667,0.00420008053584172,0.63,0.01,0.09,0.01,0.33,0.62,NA,NA,NA,3.81,NA,8.071351595907974,NA,NA,NA
MOBEAST077,T3,Control,Table 2,2024-06-04,12:00:00,2024-06-04T12:00:00Z,2024-06-04,12:00:00,2024-06-04 12:00:00,496.733,1.783,33.117,14.85,544.7,47.96700000000004,0.0699248120300752,87.0931752520669,9.93096161122891,0.00203229491691614,0.0041995290883621,0.00147741992780461,0.0034693985976537,0.0219185124419735,2.3482819829086066,0.977911418445499,0.345218685833756,0.0187488284054844,1.75819114831094,0,0.89,0.09,0.19,0.01,1.37,0.8,NA,NA,NA,3.34,NA,8.001175378279203,NA,NA,NA
MOBEAST078,T4,Algae,Table 2,2024-06-04,12:00:00,2024-06-04T12:00:00Z,2024-06-04,12:00:00,2024-06-04 12:00:00,579.733,1.367,28.617,14.283,622.633,42.89999999999998,0.03153846153846153,103.744994046975,10.4342921601805,0.00785845214669916,0.0582503323713057,0.00734915290488184,0.0113232082816596,0.162276551083697,1.5407501283770957,1.29736348890326,0.197209571592313,0.0422401594494038,1.74988515883683,0.0614097929185896,6.28,0.01,0.09,0.56,3.94,6.2700000000000005,NA,NA,NA,3.52,NA,8.029165312467347,NA,NA,NA
MOBEAST079,T5,CCA,Table 2,2024-06-04,12:00:00,2024-06-04T12:00:00Z,2024-06-04,12:00:00,2024-06-04 12:00:00,391.797,1.181,23.544,11.98,427.321,35.524,0.07809917355371901,90.8398344809212,10.3921694617576,0.00464945589534278,0.0295565674348254,0.00433456936609684,0.00630325586599375,0.0506549454795088,1.4541827188867107,0.984309869577348,0.32772842075227,0.0292286961755315,1.3869153452543,0.0149474767061338,1.45,0.09,0.07,0.01,2.46,1.3599999999999999,NA,NA,NA,3.86,NA,8.067844352739133,NA,NA,NA
