Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	14.5823436310631
500	252.814	29.9210379269608
500	257.296	9.25024676256602
500	261.781	11.2671717470192
500	266.271	1.28097338156182
500	270.764	-6.99521202518865
500	275.26	34.9055245984433
500	279.76	-20.6104844149104
500	284.264	42.1175778646871
500	288.772	0.537712693835417
500	293.283	-39.2043477868241
500	297.797	-13.6610626603976
500	302.315	25.3448587309094
500	306.837	-16.8567995149096
500	311.362	2.46798155992059
500	315.89	-25.2094822960229
500	320.422	-6.44143615468869
500	324.958	21.453592126315
500	329.496	7.27244774655142
500	334.038	-1.05712684548165
500	338.584	-33.9130518670189
500	343.133	33.3740587074011
500	347.685	-38.7417765570334
500	352.24	14.8679299279061
500	356.799	6.97612365838917
500	361.361	-5.41423102263818
500	365.926	-21.6706893676439
500	370.495	8.61364220352479
500	375.067	-17.1372619972037
500	379.641	-15.4926120552446
500	384.219	9.74540390819918
500	388.801	-1.98596354757099
500	393.385	-26.524220343022
500	397.972	-8.25445002559263
500	402.562	-35.7175477112255
500	407.156	5.68930275525765
500	411.752	1.29165178796425
500	416.352	-8.47046069575868
500	420.954	7.04991668921387
500	425.56	2.44469292535828
500	430.168	-25.1423779814547
500	434.779	-18.3197555936938
500	439.393	3.16116385077724
500	444.01	-8.99917555547249
500	448.63	-1.54001936677086
500	453.253	11.0085663215506
500	457.878	-4.87619572402613
500	462.506	8.20655416223252
500	467.137	-9.18830123944969
500	471.771	17.5432901448104
500	476.407	32.0134969759879
500	481.047	58.2855549447404
500	485.688	30.487337592336
500	490.333	90.0845399590577
500	494.979	1669.34133584172
500	499.629	6338.06247615214
500	504.281	1941.6494030118
500	508.936	23.7318491011924
500	513.593	13.2475649578318
500	518.252	-3.17909406456332
500	522.914	25.478697850038
500	527.579	-26.8625875423276
500	532.245	18.0564807830037
500	536.915	14.637877005371
500	541.586	9.39203073883828
500	546.26	25.4348697640127
500	550.936	-1.09593358724963
500	555.615	22.7297261984436
