Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	13.5274344414701
500	252.814	24.3018916276206
500	257.296	17.2622520384312
500	261.781	18.7679485081363
500	266.271	17.8159740306748
500	270.764	17.8275697637238
500	275.26	24.9284929794323
500	279.76	-23.0253665623366
500	284.264	-42.0968666470017
500	288.772	10.3583516791023
500	293.283	12.5420292205072
500	297.797	-20.2362795329984
500	302.315	17.3827217327431
500	306.837	-4.95304506080306
500	311.362	-0.989101327290399
500	315.89	-1.482511031654
500	320.422	-27.717002551127
500	324.958	-0.509894089586155
500	329.496	18.1865504755393
500	334.038	-32.9444227784103
500	338.584	-31.8241324497372
500	343.133	-22.9343306551011
500	347.685	-3.66380858090963
500	352.24	-11.6733732010559
500	356.799	-7.51170239503649
500	361.361	3.78204130908828
500	365.926	9.21226888605988
500	370.495	26.8755841988445
500	375.067	25.1756230590785
500	379.641	35.6041844776706
500	384.219	-7.16920761790163
500	388.801	-43.0651573299899
500	393.385	-14.6831840328772
500	397.972	26.1341155624277
500	402.562	-7.93468644699518
500	407.156	-17.9232399397281
500	411.752	-2.14970668332675
500	416.352	-8.04034337105219
500	420.954	-12.0234350807481
500	425.56	3.66074051399819
500	430.168	14.3651160263291
500	434.779	22.6890060163087
500	439.393	-19.7702643767508
500	444.01	23.0650151480282
500	448.63	-19.1869061010261
500	453.253	1.89665902551932
500	457.878	-21.4139874555479
500	462.506	-13.7850248196577
500	467.137	-15.8165242198093
500	471.771	-14.2364030140638
500	476.407	-16.7169814505619
500	481.047	-9.40575192415686
500	485.688	-53.2651694499864
500	490.333	-67.1300810365517
500	494.979	-751.273652446716
500	499.629	-3830.5372039162
500	504.281	-3631.00374267325
500	508.936	-574.496101945341
500	513.593	18.5831198308672
500	518.252	19.9141469882236
500	522.914	13.0808096920082
500	527.579	3.88820622074845
500	532.245	8.13530537740547
500	536.915	24.2553637387208
500	541.586	-0.722388890282279
500	546.26	18.5166990249125
500	550.936	5.486736238153
500	555.615	-10.9905662517747
