Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	12.973558971155
500	252.814	22.3760034134273
500	257.296	-7.97779891157236
500	261.781	7.48493151693238
500	266.271	-4.44387233126559
500	270.764	29.8349721054731
500	275.26	-2.47807458855152
500	279.76	-36.8389062641291
500	284.264	-2.29394911110764
500	288.772	-37.5037856623961
500	293.283	42.7281309497117
500	297.797	39.8482172977671
500	302.315	6.43933381763714
500	306.837	-45.9209731127867
500	311.362	18.7349238706884
500	315.89	-1.47638246631171
500	320.422	39.9796717801751
500	324.958	23.4205709157482
500	329.496	20.1932199423201
500	334.038	29.1987903158606
500	338.584	18.2101615337396
500	343.133	-41.0626441589626
500	347.685	-17.7402845595041
500	352.24	-41.7857434511612
500	356.799	8.03058326175424
500	361.361	9.1483109399306
500	365.926	-20.00220352901
500	370.495	8.57933054308668
500	375.067	-10.148361075916
500	379.641	1.03445601888191
500	384.219	-2.55025283056762
500	388.801	42.9397446668574
500	393.385	10.8617249723693
500	397.972	-24.2339856385615
500	402.562	-14.9468654886799
500	407.156	19.6224843020758
500	411.752	-26.5716131297945
500	416.352	12.2400903574522
500	420.954	4.95789936087645
500	425.56	-29.1993607083872
500	430.168	-0.792873083675569
500	434.779	-0.397894954720328
500	439.393	22.8714898089295
500	444.01	-3.51400694743502
500	448.63	-15.682809012455
500	453.253	-3.39652083844438
500	457.878	-22.4730074175142
500	462.506	7.0608308903118
500	467.137	27.144915904066
500	471.771	16.4016139527538
500	476.407	46.3985552103613
500	481.047	45.1057620654378
500	485.688	66.8658385324742
500	490.333	87.2565046496397
500	494.979	1469.9296589676
500	499.629	6648.05341228792
500	504.281	4886.01448857653
500	508.936	513.036982189586
500	513.593	10.361159935809
500	518.252	16.3308250978183
500	522.914	2.48274588399996
500	527.579	-29.2451681828124
500	532.245	-9.51963001274844
500	536.915	13.8764646965429
500	541.586	9.00167744808078
500	546.26	-22.8005101562414
500	550.936	2.20172595621989
500	555.615	-0.357258258429235
