Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	20.8095526420301
500	252.814	29.2866537591102
500	257.296	19.7284453373729
500	261.781	28.7772524265095
500	266.271	-13.3625201938597
500	270.764	6.36551239980603
500	275.26	77.9016417410311
500	279.76	16.3591428268315
500	284.264	-1.72950692832939
500	288.772	39.7976546861555
500	293.283	-19.3360474715985
500	297.797	-38.954521478939
500	302.315	0.993274012374947
500	306.837	7.42948687334339
500	311.362	14.8395798959576
500	315.89	-2.96544773914531
500	320.422	-2.96928072182578
500	324.958	11.7469569199315
500	329.496	19.7449486541723
500	334.038	-14.1180352132487
500	338.584	-74.6052622552504
500	343.133	16.679696172485
500	347.685	-5.2347927087567
500	352.24	2.12218805691321
500	356.799	8.04773588839041
500	361.361	-3.24071576527842
500	365.926	-39.5592200910078
500	370.495	-10.2128984643569
500	375.067	10.7114742622971
500	379.641	17.5437236736191
500	384.219	-0.512897766204656
500	388.801	19.3050040616284
500	393.385	-6.1587814785361
500	397.972	-38.5127615007581
500	402.562	-19.3961809970195
500	407.156	0.874031058376037
500	411.752	-8.168770773962
500	416.352	14.3872203011291
500	420.954	2.07319264670256
500	425.56	-9.35526949484
500	430.168	-25.5380414982639
500	434.779	-4.37859414527292
500	439.393	-0.790446717763616
500	444.01	-7.81831606734773
500	448.63	0.767798388412802
500	453.253	13.2764512823324
500	457.878	-8.26578320341953
500	462.506	3.72509312457283
500	467.137	5.51598466975902
500	471.771	-0.365974244260411
500	476.407	11.6266785660651
500	481.047	23.1482215770666
500	485.688	-28.9888503009302
500	490.333	21.7665527829677
500	494.979	174.761739766417
500	499.629	715.470543438809
500	504.281	370.123471269178
500	508.936	1.04913713674239
500	513.593	18.9404058747824
500	518.252	13.1559288271963
500	522.914	-13.788861860483
500	527.579	-23.3336332924515
500	532.245	18.0395617992045
500	536.915	12.127392184255
500	541.586	11.9042263628542
500	546.26	0.362802433243418
500	550.936	4.75524405707886
500	555.615	1.83146359622357
500	560.296	-1.83993499041029
