Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	22.4107596613081
500	252.814	19.9494000942056
500	257.296	41.9894174476057
500	261.781	-30.6677641277776
500	266.271	13.3822951330007
500	270.764	79.6808235017333
500	275.26	32.4429649252415
500	279.76	0.608915778490095
500	284.264	-9.20761340340241
500	288.772	13.1112351954805
500	293.283	7.84127475866113
500	297.797	-4.54845699000383
500	302.315	-14.9273221772277
500	306.837	17.3623394784517
500	311.362	17.8139158576842
500	315.89	10.4139453772166
500	320.422	8.91182941544767
500	324.958	17.8997721822014
500	329.496	19.7562279208224
500	334.038	8.89768119115796
500	338.584	-32.3860195497186
500	343.133	-23.4899246246357
500	347.685	-2.11756932740327
500	352.24	-27.5929927476379
500	356.799	-27.9367859806064
500	361.361	1.6470336140391
500	365.926	-7.58076915048418
500	370.495	12.9190902292253
500	375.067	-27.9204544000211
500	379.641	-5.68578137741851
500	384.219	12.8200928436962
500	388.801	-9.89723640974441
500	393.385	33.2156291388231
500	397.972	-4.12850965780545
500	402.562	-15.0298890358058
500	407.156	-2.20191350271758
500	411.752	-9.44135443882958
500	416.352	-28.7928062014389
500	420.954	4.1359329640363
500	425.56	14.6341375330645
500	430.168	5.17985753263805
500	434.779	4.7647123971522
500	439.393	5.13340366054051
500	444.01	-14.4891939076103
500	448.63	4.23665755179581
500	453.253	41.4001125839231
500	457.878	-6.00834396500027
500	462.506	-2.62540374293814
500	467.137	-2.60664108826109
500	471.771	18.205875577512
500	476.407	-2.25924071106532
500	481.047	11.1718924304233
500	485.688	18.053166228607
500	490.333	12.1634206896462
500	494.979	110.110333595696
500	499.629	-109.92348937882
500	504.281	-463.811840520713
500	508.936	-57.5042268595712
500	513.593	70.0053886147005
500	518.252	67.5287714073229
500	522.914	41.3301045814332
500	527.579	56.5696191742979
500	532.245	55.176798376167
500	536.915	58.8743879558733
500	541.586	26.6712099182368
500	546.26	46.1173529285349
500	550.936	26.6855003754404
500	555.615	15.7460978262421
500	560.296	24.278497353042
