Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	-4.14121917017411
500	252.814	-9.9468617978138
500	257.296	-41.8956738484934
500	261.781	10.6119654572228
500	266.271	11.4318520284662
500	270.764	-22.9104134493137
500	275.26	39.8886512897157
500	279.76	-23.5856856014312
500	284.264	-18.9938174897574
500	288.772	8.13332412045139
500	293.283	13.0811423730891
500	297.797	25.7613943944968
500	302.315	-32.7441349427646
500	306.837	-4.47586348401889
500	311.362	24.7223480193622
500	315.89	-2.48583058983022
500	320.422	12.8601289070559
500	324.958	-12.246290149451
500	329.496	1.04819866891377
500	334.038	25.0806908728116
500	338.584	-1.06507262186542
500	343.133	35.4214071328914
500	347.685	-0.0159782477821757
500	352.24	-18.5258615531645
500	356.799	-19.2891691216037
500	361.361	4.36627263991503
500	365.926	9.20860487742815
500	370.495	38.6409342882196
500	375.067	5.89608304118581
500	379.641	-2.62594284474132
500	384.219	4.09877168618808
500	388.801	-24.2238658978275
500	393.385	-7.59827861052327
500	397.972	-3.18998710571182
500	402.562	24.6698431397099
500	407.156	-45.8321837650484
500	411.752	12.868770970101
500	416.352	-10.1559723854045
500	420.954	-16.5509835607457
500	425.56	-9.75441732767964
500	430.168	-13.952278790641
500	434.779	-21.4725923551469
500	439.393	-7.90101274547658
500	444.01	-0.373929146605994
500	448.63	-4.60368641755309
500	453.253	7.5612362059044
500	457.878	16.8925603568687
500	462.506	-1.49366430545218
500	467.137	-20.9212375589774
500	471.771	-27.3086832104539
500	476.407	-2.85734972989094
500	481.047	-12.2368669610017
500	485.688	-38.6593250520096
500	490.333	-11.1041495576845
500	494.979	-623.031110324885
500	499.629	-2363.06443648798
500	504.281	-1125.13234318094
500	508.936	-56.3501592873209
500	513.593	-12.0976329429603
500	518.252	3.57393588968046
500	522.914	2.1531772094113
500	527.579	-15.513271146679
500	532.245	9.20377653024597
500	536.915	12.8350424565292
500	541.586	-11.5129673750939
500	546.26	6.18380468627576
500	550.936	-11.6825579458078
