Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	30.2224510947467
500	252.814	-28.7082460502078
500	257.296	-35.1963153563567
500	261.781	-1.87931056681897
500	266.271	-21.6676616064699
500	270.764	-9.56559291379705
500	275.26	18.7255242422007
500	279.76	19.4198961356255
500	284.264	26.5681712247861
500	288.772	1.63829763744117
500	293.283	15.1782892506989
500	297.797	-3.04008131630826
500	302.315	-5.96912452265571
500	306.837	-13.3933030393913
500	311.362	-23.7804216121682
500	315.89	-40.0882509732626
500	320.422	0.495103761534118
500	324.958	8.69637923134143
500	329.496	30.7045125837017
500	334.038	6.28519165092573
500	338.584	21.4242436050762
500	343.133	-2.08846896673293
500	347.685	39.3143554335089
500	352.24	31.3539328014889
500	356.799	32.7782300957922
500	361.361	20.0203590027679
500	365.926	17.9105301946105
500	370.495	16.1492329055048
500	375.067	16.094430715153
500	379.641	1.55028899455778
500	384.219	2.56457622801021
500	388.801	-21.8142170412123
500	393.385	27.0401147685794
500	397.972	-8.72485344597815
500	402.562	-11.0376691778959
500	407.156	-25.3938240612244
500	411.752	-33.1572144051747
500	416.352	14.8336816006413
500	420.954	-17.0253302648459
500	425.56	28.1096770177177
500	430.168	7.99321957967453
500	434.779	9.56769858414415
500	439.393	-8.71275414835547
500	444.01	-3.52431162750175
500	448.63	-8.45540397593024
500	453.253	3.41951533902088
500	457.878	7.1486577194653
500	462.506	-3.35885319179144
500	467.137	3.682854092796
500	471.771	5.11642841098728
500	476.407	2.18288164478395
500	481.047	-17.7528790155409
500	485.688	0.72391611090368
500	490.333	-11.6323086737183
500	494.979	-265.265380956755
500	499.629	-1036.79879341455
500	504.281	-358.52102595721
500	508.936	16.173965029836
500	513.593	23.6231900893687
500	518.252	53.0689033848848
500	522.914	12.3924722602082
500	527.579	22.3056337517489
500	532.245	20.5473800015541
500	536.915	2.85670407143811
500	541.586	19.5104232254284
500	546.26	13.8174654181076
500	550.936	1.46507578508374
500	555.615	-2.9358127897621
