Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	-13.5359539808976
500	252.814	-23.6949478343582
500	257.296	-19.7377753020532
500	261.781	-13.1479699693128
500	266.271	42.0170586078808
500	270.764	-2.5494635569776
500	275.26	-0.62411142699891
500	279.76	-7.27663586901456
500	284.264	-15.0047660049824
500	288.772	-14.1827994806553
500	293.283	-41.8389087495113
500	297.797	24.8093022400132
500	302.315	41.2564049803378
500	306.837	-5.94456058973825
500	311.362	-2.4760962337122
500	315.89	9.88731425441178
500	320.422	5.44762660284529
500	324.958	6.64529533785211
500	329.496	-9.36296823978635
500	334.038	13.0790510476329
500	338.584	40.7265495768616
500	343.133	27.6447158045759
500	347.685	-12.5773859320446
500	352.24	11.1485002593409
500	356.799	-30.6079664425857
500	361.361	23.7939165115333
500	365.926	49.3519158529862
500	370.495	-30.6633997218865
500	375.067	29.4772626046454
500	379.641	-30.469451598461
500	384.219	1.53558590528837
500	388.801	19.808184498239
500	393.385	22.2817208951189
500	397.972	-33.4967940117708
500	402.562	-6.17368373221826
500	407.156	-8.31023195843222
500	411.752	-37.0027849056057
500	416.352	-2.961935428907
500	420.954	-12.0296692182046
500	425.56	1.21909273148622
500	430.168	-7.58819779842005
500	434.779	30.2778314630166
500	439.393	-5.53974181429605
500	444.01	-5.08738960004098
500	448.63	-14.9771472545656
500	453.253	-3.79590414735777
500	457.878	7.51291055921362
500	462.506	-4.85270420938119
500	467.137	-17.3041794788654
500	471.771	-5.49035552762309
500	476.407	-30.9232422968166
500	481.047	25.3255280143823
500	485.688	13.0431531706402
500	490.333	12.3142704821135
500	494.979	112.333643380607
500	499.629	352.504896651024
500	504.281	191.104372119733
500	508.936	34.310356809477
500	513.593	22.1556290535023
500	518.252	65.4691394418883
500	522.914	86.6726505043831
500	527.579	82.0631030456363
500	532.245	52.0230788014861
500	536.915	83.5148453904483
500	541.586	86.9914517437077
500	546.26	93.7249609291241
500	550.936	87.1112808003429
500	555.615	105.206948492334
