500	6.17943083664681E-4
495	6.16645657217319E-4
490	6.02267931097588E-4
485	6.01676208533396E-4
480	6.18963356310023E-4
475	5.91768106494821E-4
470	5.90991438383264E-4
465	5.95415652244776E-4
460	7.1767826022151E-4
455	7.98803099881867E-4
450	8.686299487271E-4
445	8.98756207261278E-4
440	9.57016719923374E-4
435	9.4681650414299E-4
430	9.23899191054087E-4
425	9.19796226821581E-4
420	9.24423970652763E-4
415	9.67924854977919E-4
410	9.89836418434612E-4
405	0.00100602781118616
400	0.00103330715934712
395	0.00106369620407299
390	0.00106035640122966
385	0.0010790853455457
380	0.00101930899916533
375	9.72682912251844E-4
370	0.00102894423553593
365	0.00102118579853776
360	0.00109112237341377
355	0.00116627237422265
350	0.00133384056056652
345	0.0014395356974077
340	0.00164945034553377
335	0.00175836390489627
330	0.00195942782508832
325	0.00216146694503205
320	0.00230565074065435
315	0.00251361791081198
310	0.00264052009451955
305	0.00291661384487189
300	0.00320315287390167
295	0.00374698551161839
290	0.00434127416865657
285	0.00511914346827181
280	0.00586974322377153
275	0.0067686374235253
270	0.00740396794481623
265	0.00823153543012636
260	0.00847936413620201
255	0.00905683464633539
250	0.00899538769075998
245	0.0100873009837025
240	0.0107605779524853
