Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	-21.8071423154183
500	252.814	-35.4564814145481
500	257.296	-30.1472936795216
500	261.781	22.4799756037489
500	266.271	20.3224822767829
500	270.764	-6.36053676618761
500	275.26	6.21982211524288
500	279.76	21.7644189804079
500	284.264	28.1865884781448
500	288.772	13.0695073104852
500	293.283	-33.3802768658292
500	297.797	11.6233210465434
500	302.315	9.41408151994582
500	306.837	-11.8554146644258
500	311.362	5.93972719396968
500	315.89	27.6312191916814
500	320.422	-9.38530767335736
500	324.958	-16.3112233196852
500	329.496	-4.66554038640279
500	334.038	14.6035923311681
500	338.584	33.8524445405074
500	343.133	9.8857873942316
500	347.685	6.27530009876522
500	352.24	-14.3032354038761
500	356.799	-32.6669722721631
500	361.361	7.54864541910231
500	365.926	-20.5377523871746
500	370.495	2.14043725864667
500	375.067	5.35053469603163
500	379.641	-9.27050997700379
500	384.219	14.3111176846001
500	388.801	-17.7842881009176
500	393.385	-17.0224435304307
500	397.972	6.86839997881991
500	402.562	-13.1919400799702
500	407.156	-29.6628389827733
500	411.752	-12.0179170829795
500	416.352	10.5568641858838
500	420.954	-14.0664434191053
500	425.56	4.88455774799157
500	430.168	5.18480640998087
500	434.779	6.74891742935967
500	439.393	35.5315305320656
500	444.01	-31.2140627897221
500	448.63	15.7024168112253
500	453.253	14.7693344074962
500	457.878	37.1375076841396
500	462.506	-1.84580034336343
500	467.137	30.1197254275756
500	471.771	65.6067005648151
500	476.407	12.7316971483758
500	481.047	22.4142297649805
500	485.688	52.848850992218
500	490.333	78.6847995858231
500	494.979	1874.80537914346
500	499.629	8747.27286026851
500	504.281	7443.84680271928
500	508.936	968.063030227563
500	513.593	16.8074228633305
500	518.252	-1.03714546639744
500	522.914	9.18863787245598
500	527.579	39.1806005249206
500	532.245	2.8368522520463
500	536.915	-0.69328682516247
500	541.586	38.5359772779526
500	546.26	43.8728080024527
500	550.936	52.2151348557769
500	555.615	15.0042284760356
