Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	-2.06055459709599
500	252.814	-24.2684617743049
500	257.296	-38.1601919633664
500	261.781	-5.01259885367886
500	266.271	-1.28486342982716
500	270.764	-15.2734815011201
500	275.26	1.86297136304998
500	279.76	56.2701409408933
500	284.264	50.0733166886073
500	288.772	-10.8818854375585
500	293.283	-14.5951025836579
500	297.797	4.56030148827612
500	302.315	12.3902403903449
500	306.837	-29.6644448106739
500	311.362	14.3575379818953
500	315.89	12.3473983474482
500	320.422	4.45749017327548
500	324.958	2.56267128290875
500	329.496	-10.8946324274524
500	334.038	38.1084023983684
500	338.584	-7.30826909542213
500	343.133	19.7844819216545
500	347.685	-38.6854757359112
500	352.24	10.6028257275743
500	356.799	-23.0315754791105
500	361.361	32.3790999203917
500	365.926	-27.5681678789509
500	370.495	14.4868564164347
500	375.067	16.0593787576726
500	379.641	-25.2548781191416
500	384.219	-6.65880207407995
500	388.801	-18.2829958768373
500	393.385	-13.2456211065417
500	397.972	-20.1512905515677
500	402.562	-19.7954181499701
500	407.156	-17.4378085624606
500	411.752	6.44596270847717
500	416.352	21.9731726674371
500	420.954	9.95656419807812
500	425.56	-21.1093441832994
500	430.168	-10.7526098398093
500	434.779	26.6302953300686
500	439.393	13.8292903288022
500	444.01	7.05248718475873
500	448.63	37.5595116530447
500	453.253	24.6310699942428
500	457.878	-11.253634141486
500	462.506	-15.6054424961005
500	467.137	9.93482040105504
500	471.771	28.0942220213142
500	476.407	0.791408308323192
500	481.047	40.5200114493394
500	485.688	79.7010385844809
500	490.333	66.841860330588
500	494.979	1858.4995581936
500	499.629	8617.13057605031
500	504.281	4243.51243620089
500	508.936	155.585507858124
500	513.593	10.4257982350988
500	518.252	-0.655601802363009
500	522.914	7.43876200059491
500	527.579	21.1948040014474
500	532.245	21.933520871547
500	536.915	-18.8505992709619
500	541.586	53.3341395942003
500	546.26	-13.403824402961
500	550.936	42.3685017585679
500	555.615	2.5775019059918
