Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	-43.0249418808161
500	252.814	-6.82992812421498
500	257.296	12.285424699124
500	261.781	25.5562774089353
500	266.271	11.4141395003179
500	270.764	-3.81006620851477
500	275.26	-18.0075048208757
500	279.76	30.786735892328
500	284.264	17.8148708150551
500	288.772	39.6565370796078
500	293.283	-13.0176541146533
500	297.797	45.8708124611243
500	302.315	-6.92758892086488
500	306.837	-26.6485929178764
500	311.362	-26.1205622413403
500	315.89	36.4352143463613
500	320.422	40.9363074875588
500	324.958	-5.08674159370591
500	329.496	12.4280235035468
500	334.038	32.3117798060792
500	338.584	-6.23562813465735
500	343.133	9.34927786056901
500	347.685	17.7315426785266
500	352.24	-2.11195891070791
500	356.799	8.01817828290285
500	361.361	15.6119582324488
500	365.926	-64.2549033984382
500	370.495	-21.9555408147232
500	375.067	38.4313401901399
500	379.641	-45.7615682195437
500	384.219	22.9597940552124
500	388.801	32.0581868585027
500	393.385	-6.60785349101816
500	397.972	-7.310926053002
500	402.562	-11.4213152575792
500	407.156	-22.2121898972266
500	411.752	-1.28534206707853
500	416.352	-18.5521772441641
500	420.954	-10.3284239430019
500	425.56	-1.62103760370095
500	430.168	-2.38599113744692
500	434.779	8.72481631630088
500	439.393	-3.94110560255138
500	444.01	13.2423381972745
500	448.63	-7.64717032227673
500	453.253	21.1665918418949
500	457.878	-4.49581869250782
500	462.506	-1.4868599256692
500	467.137	17.585922390901
500	471.771	-12.0113231727837
500	476.407	-9.78672070147192
500	481.047	-29.205187778314
500	485.688	27.4315794061359
500	490.333	3.23008200304145
500	494.979	-8.3758706062813
500	499.629	-251.982988311973
500	504.281	-402.650957864191
500	508.936	-74.6904726369864
500	513.593	8.17889273687375
500	518.252	8.49855677616568
500	522.914	5.27957630048272
500	527.579	25.357239712269
500	532.245	-5.64184080882742
500	536.915	12.0813339440605
500	541.586	-2.88167283150396
500	546.26	16.6379139486402
500	550.936	-1.46027268309909
500	555.615	11.6785380416625
