Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	-7.7842471444086
500	252.814	-6.83452962957819
500	257.296	-30.1802526335681
500	261.781	21.8685644364498
500	266.271	31.7836401412338
500	270.764	-10.1782814682521
500	275.26	-16.1852592881523
500	279.76	-70.8249670656985
500	284.264	-9.77341456505354
500	288.772	53.3663904842764
500	293.283	-16.6981146140958
500	297.797	34.3575133613552
500	302.315	-8.41772016655047
500	306.837	36.6157330020051
500	311.362	7.90725999349246
500	315.89	28.1393793525413
500	320.422	9.39497299837241
500	324.958	-9.1819483394222
500	329.496	-9.86003239000077
500	334.038	17.7595951393127
500	338.584	33.8767391554569
500	343.133	-4.69970761665871
500	347.685	4.17229922813274
500	352.24	1.09262404077425
500	356.799	-40.7377208916375
500	361.361	-57.7409740921754
500	365.926	-8.12536841664423
500	370.495	29.5082034607548
500	375.067	-14.986017670171
500	379.641	26.2654403302678
500	384.219	-1.532835429807
500	388.801	-62.3181227652914
500	393.385	16.0788141461152
500	397.972	9.17985169114138
500	402.562	0.873644076404239
500	407.156	-56.7548360256166
500	411.752	48.1077981414851
500	416.352	24.1054603180386
500	420.954	-11.5799834479882
500	425.56	-32.5191746303666
500	430.168	-11.1589381525311
500	434.779	-19.4811372431635
500	439.393	3.95593371889662
500	444.01	-38.6691168858756
500	448.63	9.58844510595681
500	453.253	38.2747200129446
500	457.878	31.5341110711617
500	462.506	322.095777347674
500	467.137	-13.5713563425281
500	471.771	-13.0858222944031
500	476.407	-7.95162795399664
500	481.047	-20.1995255604965
500	485.688	-58.2262050715118
500	490.333	-25.2744919603595
500	494.979	-606.717437311521
500	499.629	-2418.53604472856
500	504.281	-1191.46985439587
500	508.936	-85.2465830037792
500	513.593	-12.8195252397877
500	518.252	18.4977147047215
500	522.914	-25.7705498233711
500	527.579	-1.38352884792413
500	532.245	6.01746514132282
500	536.915	12.4757514318941
500	541.586	-4.30440951712744
500	546.26	-12.6911259296698
500	550.936	-11.683733126974
