Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	-28.6190758700974
500	252.814	7.47663717467043
500	257.296	-27.1342756494257
500	261.781	-3.12900818121291
500	266.271	-62.3687378126385
500	270.764	-33.7470632181597
500	275.26	22.4353774410735
500	279.76	10.3042551202831
500	284.264	-2.88590233659899
500	288.772	15.811114884707
500	293.283	-37.107003052614
500	297.797	-3.53978669105299
500	302.315	29.3090452470245
500	306.837	6.43758036802192
500	311.362	2.47146907571559
500	315.89	-58.3200818459236
500	320.422	-7.92193769720169
500	324.958	23.4949190983761
500	329.496	14.5499790440085
500	334.038	11.5035963627646
500	338.584	-30.7816241140293
500	343.133	21.8949996795008
500	347.685	-37.6880003497721
500	352.24	-35.5577119281707
500	356.799	2.6821927643229
500	361.361	37.2829084620006
500	365.926	-28.7208173077982
500	370.495	-9.13669805336364
500	375.067	-39.6420743139344
500	379.641	-8.77502340345559
500	384.219	5.12530946039963
500	388.801	0.988610403508157
500	393.385	-44.52799267431
500	397.972	-15.1325291447679
500	402.562	5.73549948006344
500	407.156	1.31272504190205
500	411.752	6.8809964871218
500	416.352	11.8504840447429
500	420.954	14.9282155847841
500	425.56	7.73096580172116
500	430.168	-16.7588690559418
500	434.779	7.96347064594731
500	439.393	25.7055878433884
500	444.01	15.6402449496695
500	448.63	17.654516352459
500	453.253	18.2127558992609
500	457.878	-24.0457276118714
500	462.506	-2.9794210518813
500	467.137	-20.9657577437491
500	471.771	20.0845624578089
500	476.407	12.726797704259
500	481.047	21.7124434586211
500	485.688	-6.51249185409731
500	490.333	33.041262360716
500	494.979	623.962886016071
500	499.629	3328.04777363985
500	504.281	2639.77799991055
500	508.936	237.798961941422
500	513.593	49.6953017777453
500	518.252	12.8136224404351
500	522.914	9.19691621207338
500	527.579	1.7754675383631
500	532.245	14.8618931998033
500	536.915	10.7049625901559
500	541.586	21.6527579125015
500	546.26	13.8014481467451
500	550.936	9.51402421099375
500	555.615	11.3600380932684
500	560.296	16.1938258128841
