Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	14.5982207260704
500	252.814	-24.956003880177
500	257.296	35.2066283403541
500	261.781	-8.1444707985554
500	266.271	8.92552583563733
500	270.764	44.0135541565253
500	275.26	10.6177372781382
500	279.76	-23.0536552627372
500	284.264	0.585740291795855
500	288.772	17.4767200846731
500	293.283	5.75578610017479
500	297.797	21.2779037555369
500	302.315	-25.8677152192346
500	306.837	50.0953415321606
500	311.362	-6.43841531569533
500	315.89	20.7935149715774
500	320.422	9.41595791859039
500	324.958	20.4620343377627
500	329.496	1.56262053911626
500	334.038	-23.5606934902758
500	338.584	-10.4586509433251
500	343.133	-30.8026828608868
500	347.685	-15.2065332700198
500	352.24	14.8787376229885
500	356.799	-16.1270154882046
500	361.361	16.7790311477852
500	365.926	11.9403025018335
500	370.495	-8.06728693211855
500	375.067	-40.7832973701928
500	379.641	-24.802820565398
500	384.219	1.03077976223391
500	388.801	9.4194733003773
500	393.385	25.6287265472236
500	397.972	12.3950326127511
500	402.562	-27.8210927807985
500	407.156	12.6878063808633
500	411.752	15.9360706903652
500	416.352	22.4532116837851
500	420.954	-19.1006867206648
500	425.56	-7.33614333481083
500	430.168	5.19058241433481
500	434.779	5.97339378100622
500	439.393	0.78862602729131
500	444.01	-12.5334997223014
500	448.63	-4.60546369488218
500	453.253	25.0831426761159
500	457.878	13.1677177306614
500	462.506	4.09722651647839
500	467.137	-13.270025979855
500	471.771	9.11804879040651
500	476.407	23.2572305770853
500	481.047	28.9577919105581
500	485.688	-1.47737109398364
500	490.333	4.29312696375052
500	494.979	49.6837289481616
500	499.629	577.017923294663
500	504.281	1228.9093249285
500	508.936	162.172361043357
500	513.593	3.91087830851993
500	518.252	-23.5253523286244
500	522.914	-14.5330272456347
500	527.579	10.6146323709954
500	532.245	31.5139545325577
500	536.915	38.2162351046302
500	541.586	1.43219244677243
500	546.26	15.9927240364798
500	550.936	11.7107189397387
500	555.615	30.0743904266998
500	560.296	15.4680308529503
