Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	-23.3625262880888
500	252.814	-16.1676134867877
500	257.296	-9.22254650809882
500	261.781	16.8560385854921
500	266.271	-16.5160525907054
500	270.764	10.8008791055457
500	275.26	7.46311462879632
500	279.76	25.392871196655
500	284.264	35.0966179516152
500	288.772	-21.7627131136216
500	293.283	13.0461321647295
500	297.797	-12.1157192097834
500	302.315	-1.98676826192338
500	306.837	-21.7441327403398
500	311.362	-19.7412817394423
500	315.89	-13.3152913238508
500	320.422	6.91797356335776
500	324.958	9.68833550066289
500	329.496	18.1535413395138
500	334.038	39.6596537470533
500	338.584	-13.0212358529371
500	343.133	-15.0884223089453
500	347.685	14.1071057877004
500	352.24	7.41453228587449
500	356.799	2.14662254217249
500	361.361	14.0183519937019
500	365.926	-42.1764472508423
500	370.495	-5.9045720400404
500	375.067	18.7134750036976
500	379.641	4.12165012957831
500	384.219	32.7080776468374
500	388.801	-5.43062561265932
500	393.385	-7.56294766259367
500	397.972	-20.5921563328466
500	402.562	-25.9525808373898
500	407.156	-18.7530735634321
500	411.752	-10.7274231600893
500	416.352	35.8975639542956
500	420.954	-4.54783020409563
500	425.56	-6.8956870375022
500	430.168	-14.3347471264893
500	434.779	4.36639226193562
500	439.393	-7.10289418519733
500	444.01	-22.2350396704822
500	448.63	13.4021829064608
500	453.253	28.395749906556
500	457.878	4.5014557140524
500	462.506	-14.8667472550692
500	467.137	31.2084642643291
500	471.771	28.4213298183094
500	476.407	18.1525987838466
500	481.047	55.9723772822553
500	485.688	53.1792739808029
500	490.333	82.2481772017979
500	494.979	2165.91734344876
500	499.629	8388.90197448369
500	504.281	4186.303966523
500	508.936	212.989881935893
500	513.593	-23.5244510075085
500	518.252	1.07983110156837
500	522.914	14.1211372479403
500	527.579	17.2906457835379
500	532.245	-0.700020934449572
500	536.915	6.06266805471975
500	541.586	16.5611954539493
500	546.26	25.3725613382951
500	550.936	66.4445307663496
500	555.615	5.85459731665155
