Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
500	248.336	31.266093952343
500	252.814	13.7363101107699
500	257.296	-16.0536383872535
500	261.781	8.14517438126535
500	266.271	-45.891548502397
500	270.764	-20.4047450703148
500	275.26	-3.12332620764718
500	279.76	32.7734356120242
500	284.264	13.8608183472574
500	288.772	10.3752489548375
500	293.283	-3.14245876044809
500	297.797	22.2989714149663
500	302.315	1.99111812725417
500	306.837	0.00242675975792395
500	311.362	-18.8242680999449
500	315.89	-34.6457499223173
500	320.422	-12.8879165223332
500	324.958	31.2035198329445
500	329.496	37.4720331205656
500	334.038	13.0946020003367
500	338.584	20.3771007396916
500	343.133	-12.0078725371185
500	347.685	-6.81754285770045
500	352.24	21.7899273927415
500	356.799	13.4323517286406
500	361.361	22.1866117511048
500	365.926	8.14042244991065
500	370.495	-31.7659629165346
500	375.067	11.8026965200599
500	379.641	-4.65174628139667
500	384.219	18.9781446039976
500	388.801	11.4088846505436
500	393.385	3.31935938275012
500	397.972	-12.4003776473308
500	402.562	-13.2453115938606
500	407.156	-9.19373492940798
500	411.752	-25.406020479825
500	416.352	-5.08898592224815
500	420.954	-23.6711069583405
500	425.56	2.03303762867551
500	430.168	16.7861483342721
500	434.779	-0.3980738439848
500	439.393	-19.0094666080375
500	444.01	-16.4454427667728
500	448.63	6.15194619024883
500	453.253	7.97889820913418
500	457.878	-1.12740980261719
500	462.506	-6.34123257406267
500	467.137	-17.6813088430705
500	471.771	13.9036570634746
500	476.407	37.1342871977343
500	481.047	14.1399973611017
500	485.688	25.0548136509574
500	490.333	55.2674072623471
500	494.979	708.185836689756
500	499.629	3171.43852585452
500	504.281	1928.79637795076
500	508.936	186.329133730858
500	513.593	7.52551864222001
500	518.252	7.48566270562773
500	522.914	29.755426388224
500	527.579	27.6248408564686
500	532.245	17.3666089100374
500	536.915	1.79352256511729
500	541.586	40.839771174059
500	546.26	9.82485405332347
500	550.936	-1.46367888015067
500	555.615	7.70974027960618
500	560.296	16.5861722182842
