500	-1.19158091576746E-4
495	-1.91854957722184E-4
490	-1.93125649476374E-4
485	-2.00335322843978E-4
480	-1.90467246769511E-4
475	-2.3545116150377E-4
470	-2.44592147887246E-4
465	-2.76954880430621E-4
460	-2.09283092166518E-4
455	-1.52912134397564E-4
450	-1.5018239526993E-4
445	-1.16706466764771E-4
440	-1.4940430035869E-4
435	-8.06814889475404E-5
430	-5.43244484082127E-5
425	-3.72685474924249E-5
420	-2.31233657656196E-5
415	-3.69388930798516E-5
410	-6.8174700884919E-6
405	2.16762033023474E-5
400	6.65187068193495E-5
395	1.16518484290614E-4
390	1.12118229894704E-4
385	1.33449410195741E-4
380	1.88938949549972E-4
375	2.31092776613201E-4
370	2.87604781337719E-4
365	3.45711269604858E-4
360	3.73922209258781E-4
355	4.32237096820034E-4
350	4.76736775249202E-4
345	5.24932157304349E-4
340	5.75327113836322E-4
335	6.23537964913157E-4
330	6.64789705633232E-4
325	7.63665368678134E-4
320	8.33666654675073E-4
315	8.8369328419476E-4
310	0.00100800990734875
305	0.00119473713772207
300	0.00141376474369133
295	0.00166481200988885
290	0.00196555537126874
285	0.00242445800820629
280	0.00302727613066059
275	0.00352243931277594
270	0.00439062731183863
265	0.00497136783158467
260	0.00571489843900127
255	0.00602921958345829
250	0.00621095470658745
245	0.00721709712476575
240	0.00659801143878809
