500	-1.08241416933081E-4
495	-1.04555734145977E-4
490	-3.85015967433123E-5
485	-5.51134952304858E-5
480	-9.25245863273127E-5
475	-1.08552005661052E-4
470	-1.48272617854756E-4
465	-2.13942158115393E-4
460	-9.74764103131048E-5
455	2.01539824433207E-5
450	3.80460332296141E-5
445	6.25651589773433E-5
440	4.054386734406E-5
435	3.04735702039982E-5
430	2.26991461532928E-5
425	7.09984958056885E-5
420	1.25851568840857E-4
415	1.82750983348325E-4
410	1.89319352199499E-4
405	2.38694575736832E-4
400	2.37134474985704E-4
395	2.70588489043953E-4
390	2.77084618300646E-4
385	3.24741587161999E-4
380	3.94978730024219E-4
375	4.23525999924682E-4
370	5.58044507100563E-4
365	6.09026328404808E-4
360	6.07569565966423E-4
355	7.33902066593521E-4
350	7.92144397949031E-4
345	8.15246092381617E-4
340	9.46827344840961E-4
335	0.0010405686090126
330	0.00113634127491542
325	0.00123634239269468
320	0.00131339412692232
315	0.00147529131562086
310	0.00161551590072137
305	0.00176265668041265
300	0.00202222354110052
295	0.00227303916952994
290	0.00259506855826906
285	0.0030199757639628
280	0.00350610088850979
275	0.00396532778265078
270	0.004466982427547
265	0.00512498743476433
260	0.00550201300208825
255	0.00569387503909921
250	0.0060753793340088
245	0.00576192063663646
240	0.00737516375592733
